@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
4123,5516,2443,9029,10925,0.452491,0.693052,0.379237,0.693052,0.620763,0.490224,0.521083,1.330021,0.244654
4124,5516,2443,9028,10926,0.452441,0.693052,0.379263,0.693052,0.620737,0.490246,0.521048,1.330113,0.244696
4125,5516,2443,9027,10927,0.45239,0.693052,0.379289,0.693052,0.620711,0.490268,0.521012,1.330204,0.244719
4126,5516,2443,9026,10928,0.45234,0.693052,0.379315,0.693052,0.620685,0.490289,0.520976,1.330296,0.244726
4127,5515,2444,9025,10929,0.45229,0.692926,0.379298,0.692926,0.620702,0.490244,0.520904,1.330237,0.244737
4128,5515,2444,9023,10931,0.45219,0.692926,0.379351,0.692926,0.620649,0.490288,0.520833,1.33042,0.244783
4129,5515,2444,9021,10933,0.45209,0.692926,0.379403,0.692926,0.620597,0.490331,0.520761,1.330603,0.244831
4130,5514,2445,9021,10933,0.45209,0.692801,0.37936,0.692801,0.62064,0.490264,0.520725,1.330454,0.244835
4131,5514,2445,9020,10934,0.45204,0.692801,0.379386,0.692801,0.620614,0.490286,0.520689,1.330545,0.244966
4132,5514,2445,9010,10944,0.451539,0.692801,0.379647,0.692801,0.620353,0.490504,0.520331,1.331461,0.244989
4133,5514,2445,9009,10945,0.451488,0.692801,0.379674,0.692801,0.620326,0.490526,0.520295,1.331553,0.245008
4134,5513,2446,9009,10945,0.451488,0.692675,0.379631,0.692675,0.620369,0.490459,0.520259,1.331403,0.245024
4135,5513,2446,9008,10946,0.451438,0.692675,0.379657,0.692675,0.620343,0.49048,0.520224,1.331495,0.245037
4136,5513,2446,9007,10947,0.451388,0.692675,0.379683,0.692675,0.620317,0.490502,0.520188,1.331587,0.245055
4137,5513,2446,9006,10948,0.451338,0.692675,0.379709,0.692675,0.620291,0.490524,0.520152,1.331678,0.24507
4138,5513,2446,9005,10949,0.451288,0.692675,0.379736,0.692675,0.620264,0.490546,0.520116,1.33177,0.245578
4139,5511,2448,8992,10962,0.450636,0.692424,0.37999,0.692424,0.62001,0.490695,0.519579,1.332664,0.245629
4140,5511,2448,8991,10963,0.450586,0.692424,0.380017,0.692424,0.619983,0.490717,0.519543,1.332756,0.24573
4141,5511,2448,8989,10965,0.450486,0.692424,0.380069,0.692424,0.619931,0.490761,0.519471,1.332939,0.245807
4142,5510,2449,8987,10967,0.450386,0.692298,0.380079,0.692298,0.619921,0.490737,0.519364,1.332973,0.245811
4143,5508,2451,8987,10967,0.450386,0.692047,0.379993,0.692047,0.620007,0.490603,0.519292,1.332673,0.24588
4144,5481,2478,8908,11046,0.446427,0.688654,0.380916,0.688654,0.619084,0.490514,0.515495,1.33591,0.245959
4145,5456,2503,8834,11120,0.442718,0.685513,0.381805,0.685513,0.618195,0.490449,0.511948,1.339029,0.245988
4146,5452,2507,8831,11123,0.442568,0.685011,0.381713,0.685011,0.618287,0.490244,0.511697,1.338704,0.246105
4147,5452,2507,8830,11124,0.442518,0.685011,0.381739,0.685011,0.618261,0.490266,0.511661,1.338797,0.246106
4148,5452,2507,8829,11125,0.442468,0.685011,0.381766,0.685011,0.618234,0.490288,0.511625,1.338891,0.246226
4149,5451,2508,8828,11126,0.442418,0.684885,0.381749,0.684885,0.618251,0.490242,0.511554,1.338833,0.246289
4150,5429,2530,8754,11200,0.438709,0.682121,0.382782,0.682121,0.617218,0.49038,0.508114,1.342455,0.246294
4151,5429,2530,8753,11201,0.438659,0.682121,0.382809,0.682121,0.617191,0.490402,0.508079,1.34255,0.246324
4152,5427,2532,8751,11203,0.438559,0.68187,0.382776,0.68187,0.617224,0.49031,0.507935,1.342434,0.246343
4153,5426,2533,8751,11203,0.438559,0.681744,0.382733,0.681744,0.617267,0.490242,0.5079,1.342281,0.246358
4154,5426,2533,8750,11204,0.438509,0.681744,0.38276,0.681744,0.61724,0.490264,0.507864,1.342376,0.246378
4155,5426,2533,8747,11207,0.438358,0.681744,0.382841,0.681744,0.617159,0.490331,0.507756,1.34266,0.246381
4156,5426,2533,8746,11208,0.438308,0.681744,0.382868,0.681744,0.617132,0.490353,0.50772,1.342755,0.246576
4157,5424,2535,8734,11220,0.437707,0.681493,0.383105,0.681493,0.616895,0.490482,0.507219,1.343587,0.24662
4158,5424,2535,8733,11221,0.437657,0.681493,0.383132,0.681493,0.616868,0.490505,0.507183,1.343682,0.246676
4159,5399,2560,8665,11289,0.434249,0.678352,0.383888,0.678352,0.616112,0.490306,0.503851,1.346333,0.2467
4160,5399,2560,8662,11292,0.434098,0.678352,0.38397,0.678352,0.61603,0.490372,0.503744,1.34662,0.246922
4161,5399,2560,8660,11294,0.433998,0.678352,0.384024,0.678352,0.615976,0.490417,0.503672,1.346812,0.247011
4162,5399,2560,8659,11295,0.433948,0.678352,0.384052,0.678352,0.615948,0.490439,0.503636,1.346908,0.247019
4163,5386,2573,8603,11351,0.431142,0.676718,0.385017,0.676718,0.614983,0.490796,0.501164,1.350292,0.247082
4164,5386,2573,8602,11352,0.431092,0.676718,0.385044,0.676718,0.614956,0.490819,0.501129,1.350389,0.2471
4165,5384,2575,8600,11354,0.430991,0.676467,0.385011,0.676467,0.614989,0.490726,0.500985,1.350273,0.247123
4166,5384,2575,8599,11355,0.430941,0.676467,0.385039,0.676467,0.614961,0.490748,0.500949,1.35037,0.24724
4167,5384,2575,8598,11356,0.430891,0.676467,0.385067,0.676467,0.614933,0.490771,0.500914,1.350466,0.247247
4168,5384,2575,8597,11357,0.430841,0.676467,0.385094,0.676467,0.614906,0.490793,0.500878,1.350563,0.247262
4169,5381,2578,8594,11360,0.430691,0.67609,0.385045,0.67609,0.614955,0.490654,0.500663,1.35039,0.247342
4170,5380,2579,8594,11360,0.430691,0.675964,0.385001,0.675964,0.614999,0.490585,0.500627,1.350236,0.247389
4171,5380,2579,8593,11361,0.43064,0.675964,0.385028,0.675964,0.614972,0.490607,0.500591,1.350332,0.24745
4172,5380,2579,8592,11362,0.43059,0.675964,0.385056,0.675964,0.614944,0.49063,0.500555,1.350429,0.247493
4173,5380,2579,8591,11363,0.43054,0.675964,0.385083,0.675964,0.614917,0.490652,0.500519,1.350526,0.247574
4174,5380,2579,8590,11364,0.43049,0.675964,0.385111,0.675964,0.614889,0.490674,0.500484,1.350622,0.247576
4175,5380,2579,8589,11365,0.43044,0.675964,0.385139,0.675964,0.614861,0.490697,0.500448,1.350719,0.247587
4176,5380,2579,8588,11366,0.43039,0.675964,0.385166,0.675964,0.614834,0.490719,0.500412,1.350816,0.247821
4177,5380,2579,8586,11368,0.43029,0.675964,0.385221,0.675964,0.614779,0.490764,0.50034,1.351009,0.247855
4178,5361,2598,8510,11444,0.426481,0.673577,0.38649,0.673577,0.61351,0.491159,0.496937,1.355458,0.247895
4179,5361,2598,8509,11445,0.426431,0.673577,0.386518,0.673577,0.613482,0.491181,0.496901,1.355556,0.248044
4180,5335,2624,8427,11527,0.422321,0.67031,0.387662,0.67031,0.612338,0.49123,0.493032,1.359568,0.248172
4181,5312,2647,8367,11587,0.419314,0.667421,0.388332,0.667421,0.611668,0.490988,0.490058,1.36192,0.248214
4182,5287,2672,8284,11670,0.415155,0.664279,0.389581,0.664279,0.610419,0.491129,0.486189,1.366298,0.248239
4183,5287,2672,8283,11671,0.415105,0.664279,0.389609,0.664279,0.610391,0.491151,0.486153,1.366399,0.248385
4184,5287,2672,8282,11672,0.415055,0.664279,0.389638,0.664279,0.610362,0.491174,0.486118,1.3665,0.248465
4185,5284,2675,8275,11679,0.414704,0.663903,0.389704,0.663903,0.610296,0.491124,0.485759,1.366731,0.248552
4186,5263,2696,8196,11758,0.410745,0.661264,0.391039,0.661264,0.608961,0.491456,0.482177,1.371414,0.248614
4187,5262,2697,8196,11758,0.410745,0.661138,0.390994,0.661138,0.609006,0.491385,0.482141,1.371255,0.248659
4188,5261,2698,8195,11759,0.410695,0.661013,0.390978,0.661013,0.609022,0.491338,0.482069,1.371199,0.248752
4189,5261,2698,8194,11760,0.410644,0.661013,0.391007,0.661013,0.608993,0.491361,0.482033,1.3713,0.248763
4190,5261,2698,8193,11761,0.410594,0.661013,0.391036,0.661013,0.608964,0.491384,0.481998,1.371402,0.248776
4191,5260,2699,8192,11762,0.410544,0.660887,0.39102,0.660887,0.60898,0.491336,0.481926,1.371346,0.248784
4192,5260,2699,8180,11774,0.409943,0.660887,0.391369,0.660887,0.608631,0.491612,0.481496,1.37257,0.248861
4193,5260,2699,8179,11775,0.409893,0.660887,0.391398,0.660887,0.608602,0.491635,0.48146,1.372672,0.24888
4194,5260,2699,8178,11776,0.409843,0.660887,0.391427,0.660887,0.608573,0.491658,0.481424,1.372774,0.248919
4195,5260,2699,8177,11777,0.409793,0.660887,0.391456,0.660887,0.608544,0.491681,0.481389,1.372876,0.248927
4196,5239,2720,8132,11822,0.407537,0.658249,0.391818,0.658249,0.608182,0.491233,0.479024,1.374145,0.248992
4197,5239,2720,8131,11823,0.407487,0.658249,0.391847,0.658249,0.608153,0.491256,0.478988,1.374248,0.249011
4198,5239,2720,8127,11827,0.407287,0.658249,0.391965,0.658249,0.608035,0.491348,0.478845,1.374659,0.249016
4199,5239,2720,8126,11828,0.407237,0.658249,0.391994,0.658249,0.608006,0.491371,0.478809,1.374762,0.249022
4200,5239,2720,8125,11829,0.407187,0.658249,0.392023,0.658249,0.607977,0.491394,0.478773,1.374865,0.249108
4201,5239,2720,8124,11830,0.407136,0.658249,0.392053,0.658249,0.607947,0.491417,0.478738,1.374968,0.249124
4202,5221,2738,8089,11865,0.405382,0.655987,0.392261,0.655987,0.607739,0.490949,0.476839,1.3757,0.249137
4203,5205,2754,8049,11905,0.403378,0.653977,0.392712,0.653977,0.607288,0.490737,0.474833,1.377279,0.24923
4204,5189,2770,8011,11943,0.401473,0.651966,0.393106,0.651966,0.606894,0.490477,0.472898,1.378662,0.249352
4205,5169,2790,7960,11994,0.398918,0.649453,0.393709,0.649453,0.606291,0.490231,0.470354,1.380775,0.249412
4206,5169,2790,7958,11996,0.398817,0.649453,0.393769,0.649453,0.606231,0.490278,0.470283,1.380985,0.249425
4207,5169,2790,7957,11997,0.398767,0.649453,0.393799,0.649453,0.606201,0.490301,0.470247,1.381091,0.24949
4208,5169,2790,7956,11998,0.398717,0.649453,0.393829,0.649453,0.606171,0.490324,0.470211,1.381196,0.249511
4209,5169,2790,7955,11999,0.398667,0.649453,0.393859,0.649453,0.606141,0.490348,0.470175,1.381301,0.249524
4210,5169,2790,7954,12000,0.398617,0.649453,0.393889,0.649453,0.606111,0.490371,0.470139,1.381406,0.249534
4211,5144,2815,7886,12068,0.395209,0.646312,0.394781,0.646312,0.605219,0.490162,0.466808,1.384537,0.249633
4212,5143,2816,7886,12068,0.395209,0.646187,0.394735,0.646187,0.605265,0.49009,0.466772,1.384374,0.249686
4213,5143,2816,7885,12069,0.395159,0.646187,0.394765,0.646187,0.605235,0.490113,0.466736,1.38448,0.249787
4214,5143,2816,7884,12070,0.395109,0.646187,0.394795,0.646187,0.605205,0.490136,0.4667,1.384587,0.249801
4215,5131,2828,7849,12105,0.393355,0.644679,0.3953,0.644679,0.6047,0.49009,0.465016,1.386358,0.249835
4216,5128,2831,7839,12115,0.392854,0.644302,0.395465,0.644302,0.604535,0.490108,0.464551,1.386936,0.249913
4217,5113,2846,7796,12158,0.390699,0.642417,0.39608,0.642417,0.60392,0.490033,0.462473,1.389093,0.249971
4218,5089,2870,7725,12229,0.38714,0.639402,0.397144,0.639402,0.602856,0.489963,0.459069,1.392822,0.250125
4219,5089,2870,7722,12232,0.38699,0.639402,0.397237,0.639402,0.602763,0.490034,0.458962,1.393149,0.250281
4220,5087,2872,7721,12233,0.38694,0.639151,0.397174,0.639151,0.602826,0.489912,0.458854,1.392927,0.250307
4221,5087,2872,7720,12234,0.38689,0.639151,0.397205,0.639151,0.602795,0.489935,0.458818,1.393036,0.250357
4222,5084,2875,7705,12249,0.386138,0.638774,0.397529,0.638774,0.602471,0.490071,0.458174,1.394174,0.250397
4223,5059,2900,7645,12309,0.383131,0.635633,0.398221,0.635633,0.601779,0.489668,0.455128,1.396601,0.250408
4224,5045,2914,7608,12346,0.381277,0.633874,0.39872,0.633874,0.60128,0.489521,0.453301,1.398349,0.250432
4225,5045,2914,7607,12347,0.381227,0.633874,0.398751,0.633874,0.601249,0.489544,0.453266,1.39846,0.250466
4226,5045,2914,7606,12348,0.381177,0.633874,0.398783,0.633874,0.601217,0.489568,0.45323,1.39857,0.250479
4227,5044,2915,7606,12348,0.381177,0.633748,0.398735,0.633748,0.601265,0.489495,0.453194,1.398404,0.250542
4228,5043,2916,7606,12348,0.381177,0.633622,0.398688,0.633622,0.601312,0.489422,0.453158,1.398237,0.250546
4229,5043,2916,7605,12349,0.381127,0.633622,0.398719,0.633622,0.601281,0.489445,0.453122,1.398348,0.25057
4230,5042,2917,7605,12349,0.381127,0.633497,0.398672,0.633497,0.601328,0.489372,0.453086,1.398181,0.250641
4231,5042,2917,7604,12350,0.381076,0.633497,0.398703,0.633497,0.601297,0.489396,0.453051,1.398291,0.25078
4232,5032,2927,7562,12392,0.378972,0.63224,0.399555,0.63224,0.600445,0.489661,0.451188,1.40128,0.250904
4233,5032,2927,7561,12393,0.378922,0.63224,0.399587,0.63224,0.600413,0.489685,0.451152,1.401391,0.250921
4234,5032,2927,7560,12394,0.378871,0.63224,0.399619,0.63224,0.600381,0.489709,0.451116,1.401503,0.250926
4235,5028,2931,7550,12404,0.37837,0.631738,0.399746,0.631738,0.600254,0.489653,0.450614,1.401947,0.250939
4236,5002,2957,7496,12458,0.375664,0.628471,0.400224,0.628471,0.599776,0.489026,0.447748,1.403625,0.250977
4237,5002,2957,7495,12459,0.375614,0.628471,0.400256,0.628471,0.599744,0.48905,0.447713,1.403738,0.250985
4238,5002,2957,7493,12461,0.375514,0.628471,0.40032,0.628471,0.59968,0.489097,0.447641,1.403962,0.251072
4239,5002,2957,7491,12463,0.375413,0.628471,0.400384,0.628471,0.599616,0.489145,0.447569,1.404187,0.251163
4240,5002,2957,7490,12464,0.375363,0.628471,0.400416,0.628471,0.599584,0.489169,0.447533,1.404299,0.251168
4241,5002,2957,7489,12465,0.375313,0.628471,0.400448,0.628471,0.599552,0.489193,0.447498,1.404412,0.25117
4242,4992,2967,7463,12491,0.37401,0.627214,0.400803,0.627214,0.599197,0.489076,0.446208,1.405655,0.251176
4243,4992,2967,7462,12492,0.37396,0.627214,0.400835,0.627214,0.599165,0.4891,0.446172,1.405768,0.251176
4244,4992,2967,7461,12493,0.37391,0.627214,0.400867,0.627214,0.599133,0.489124,0.446136,1.405881,0.251262
4245,4992,2967,7460,12494,0.37386,0.627214,0.400899,0.627214,0.599101,0.489148,0.4461,1.405994,0.251287
4246,4992,2967,7459,12495,0.37381,0.627214,0.400932,0.627214,0.599068,0.489172,0.446065,1.406107,0.251296
4247,4986,2973,7450,12504,0.373359,0.626461,0.400933,0.626461,0.599067,0.488943,0.445527,1.406111,0.251491
4248,4985,2974,7450,12504,0.373359,0.626335,0.400885,0.626335,0.599115,0.488869,0.445491,1.405942,0.251559
4249,4983,2976,7449,12505,0.373309,0.626084,0.40082,0.626084,0.59918,0.488745,0.445384,1.405717,0.251602
4250,4983,2976,7448,12506,0.373258,0.626084,0.400853,0.626084,0.599147,0.488769,0.445348,1.40583,0.251657
4251,4983,2976,7446,12508,0.373158,0.626084,0.400917,0.626084,0.599083,0.488817,0.445276,1.406056,0.25167
4252,4983,2976,7445,12509,0.373108,0.626084,0.400949,0.626084,0.599051,0.488841,0.445241,1.406169,0.251855
4253,4978,2981,7436,12518,0.372657,0.625455,0.400999,0.625455,0.599001,0.488686,0.444739,1.406343,0.251937
4254,4978,2981,7435,12519,0.372607,0.625455,0.401031,0.625455,0.598969,0.48871,0.444703,1.406456,0.251947
4255,4977,2982,7435,12519,0.372607,0.62533,0.400983,0.62533,0.599017,0.488636,0.444667,1.406287,0.251961
4256,4950,3009,7377,12577,0.3697,0.621937,0.401558,0.621937,0.598442,0.488021,0.441622,1.408302,0.251969
4257,4950,3009,7376,12578,0.36965,0.621937,0.40159,0.621937,0.59841,0.488045,0.441586,1.408416,0.252121
4258,4942,3017,7357,12597,0.368698,0.620932,0.401821,0.620932,0.598179,0.487906,0.440619,1.409227,0.252179
4259,4942,3017,7355,12599,0.368598,0.620932,0.401887,0.620932,0.598113,0.487954,0.440547,1.409456,0.252278
4260,4942,3017,7354,12600,0.368548,0.620932,0.401919,0.620932,0.598081,0.487978,0.440512,1.409571,0.252317
4261,4931,3028,7304,12650,0.366042,0.61955,0.403024,0.61955,0.596976,0.488363,0.438326,1.413445,0.252326
4262,4913,3046,7254,12700,0.363536,0.617289,0.403797,0.617289,0.596203,0.488224,0.43589,1.416157,0.252425
4263,4912,3047,7254,12700,0.363536,0.617163,0.403748,0.617163,0.596252,0.488149,0.435854,1.415985,0.252548
4264,4912,3047,7253,12701,0.363486,0.617163,0.403781,0.617163,0.596219,0.488173,0.435818,1.416101,0.252581
4265,4911,3048,7253,12701,0.363486,0.617037,0.403732,0.617037,0.596268,0.488098,0.435783,1.415929,0.252599
4266,4907,3052,7234,12720,0.362534,0.616535,0.404168,0.616535,0.595832,0.488259,0.434959,1.417456,0.252694
4267,4901,3058,7215,12739,0.361582,0.615781,0.404506,0.615781,0.595494,0.488269,0.434063,1.418644,0.252698
4268,4901,3058,7212,12742,0.361431,0.615781,0.404607,0.615781,0.595393,0.488342,0.433956,1.418995,0.252709
4269,4901,3058,7211,12743,0.361381,0.615781,0.40464,0.615781,0.59536,0.488366,0.43392,1.419113,0.252821
4270,4886,3073,7179,12775,0.359777,0.613896,0.404973,0.613896,0.595027,0.488014,0.432236,1.420281,0.252826
4271,4885,3074,7179,12775,0.359777,0.613771,0.404924,0.613771,0.595076,0.487939,0.4322,1.420108,0.252878
4272,4885,3074,7178,12776,0.359727,0.613771,0.404957,0.613771,0.595043,0.487963,0.432164,1.420225,0.252971
4273,4885,3074,7177,12777,0.359677,0.613771,0.404991,0.613771,0.595009,0.487988,0.432128,1.420343,0.25302
4274,4873,3086,7139,12815,0.357773,0.612263,0.405678,0.612263,0.594322,0.488008,0.430337,1.422752,0.253042
4275,4873,3086,7138,12816,0.357723,0.612263,0.405711,0.612263,0.594289,0.488032,0.430301,1.42287,0.253061
4276,4861,3098,7095,12859,0.355568,0.610755,0.406574,0.610755,0.593426,0.488175,0.428331,1.425896,0.253364
4277,4846,3113,7053,12901,0.353463,0.60887,0.407261,0.60887,0.592739,0.488065,0.426289,1.428305,0.253395
4278,4846,3113,7052,12902,0.353413,0.60887,0.407295,0.60887,0.592705,0.48809,0.426253,1.428425,0.253412
4279,4844,3115,7049,12905,0.353263,0.608619,0.407298,0.608619,0.592702,0.488011,0.426074,1.428436,0.253445
4280,4843,3116,7049,12905,0.353263,0.608494,0.407249,0.608494,0.592751,0.487935,0.426038,1.428261,0.253474
4281,4843,3116,7048,12906,0.353212,0.608494,0.407283,0.608494,0.592717,0.48796,0.426002,1.428381,0.253524
4282,4842,3117,7048,12906,0.353212,0.608368,0.407233,0.608368,0.592767,0.487884,0.425966,1.428206,0.253538
4283,4841,3118,7048,12906,0.353212,0.608242,0.407183,0.608242,0.592817,0.487807,0.425931,1.428031,0.253577
4284,4840,3119,7046,12908,0.353112,0.608117,0.407202,0.608117,0.592798,0.48778,0.425823,1.428097,0.25358
4285,4840,3119,7045,12909,0.353062,0.608117,0.407236,0.608117,0.592764,0.487805,0.425787,1.428217,0.253605
4286,4840,3119,7044,12910,0.353012,0.608117,0.40727,0.608117,0.59273,0.487829,0.425751,1.428337,0.253612
4287,4837,3122,7038,12916,0.352711,0.60774,0.407326,0.60774,0.592674,0.487748,0.425429,1.428534,0.253715
4288,4827,3132,7004,12950,0.351007,0.606483,0.407996,0.606483,0.592004,0.487822,0.423853,1.430882,0.253769
4289,4826,3133,7003,12951,0.350957,0.606358,0.40798,0.606358,0.59202,0.48777,0.423781,1.430828,0.253798
4290,4826,3133,7002,12952,0.350907,0.606358,0.408015,0.606358,0.591985,0.487795,0.423745,1.430949,0.253832
4291,4824,3135,6994,12960,0.350506,0.606106,0.408191,0.606106,0.591809,0.487839,0.423387,1.431566,0.253938
4292,4823,3136,6994,12960,0.350506,0.605981,0.408141,0.605981,0.591859,0.487763,0.423351,1.43139,0.254029
4293,4820,3139,6976,12978,0.349604,0.605604,0.408613,0.605604,0.591387,0.487978,0.422599,1.433047,0.254043
4294,4820,3139,6975,12979,0.349554,0.605604,0.408648,0.605604,0.591352,0.488002,0.422563,1.433168,0.254082
4295,4820,3139,6974,12980,0.349504,0.605604,0.408682,0.605604,0.591318,0.488027,0.422527,1.43329,0.254092
4296,4809,3150,6938,13016,0.3477,0.604222,0.409381,0.604222,0.590619,0.488075,0.420843,1.43574,0.254189
4297,4808,3151,6938,13016,0.3477,0.604096,0.409331,0.604096,0.590669,0.487998,0.420808,1.435564,0.254191
4298,4798,3161,6900,13054,0.345795,0.60284,0.410156,0.60284,0.589844,0.488172,0.419088,1.438456,0.254253
4299,4798,3161,6899,13055,0.345745,0.60284,0.410191,0.60284,0.589809,0.488197,0.419052,1.438579,0.254267
4300,4798,3161,6898,13056,0.345695,0.60284,0.410226,0.60284,0.589774,0.488222,0.419016,1.438702,0.254345
4301,4794,3165,6892,13062,0.345394,0.602337,0.410234,0.602337,0.589766,0.488063,0.418658,1.438733,0.254365
4302,4778,3181,6833,13121,0.342438,0.600327,0.411506,0.600327,0.588494,0.488298,0.415971,1.443193,0.254388
4303,4776,3183,6828,13126,0.342187,0.600075,0.411582,0.600075,0.588418,0.488269,0.41572,1.44346,0.254426
4304,4776,3183,6827,13127,0.342137,0.600075,0.411618,0.600075,0.588382,0.488294,0.415684,1.443584,0.254453
4305,4775,3184,6827,13127,0.342137,0.59995,0.411567,0.59995,0.588433,0.488216,0.415649,1.443406,0.254493
4306,4775,3184,6826,13128,0.342087,0.59995,0.411602,0.59995,0.588398,0.488241,0.415613,1.44353,0.254645
4307,4774,3185,6826,13128,0.342087,0.599824,0.411552,0.599824,0.588448,0.488164,0.415577,1.443353,0.25468
4308,4761,3198,6786,13168,0.340082,0.598191,0.412315,0.598191,0.587685,0.488157,0.413678,1.446029,0.254783
4309,4749,3210,6752,13202,0.338378,0.596683,0.412921,0.596683,0.587079,0.488078,0.41203,1.448153,0.254799
4310,4734,3225,6729,13225,0.337226,0.594798,0.412981,0.594798,0.587019,0.487488,0.410669,1.448365,0.255111
4311,4732,3227,6719,13235,0.336724,0.594547,0.413239,0.594547,0.586761,0.487584,0.410239,1.44927,0.255117
4312,4732,3227,6717,13237,0.336624,0.594547,0.413311,0.594547,0.586689,0.487634,0.410167,1.449523,0.255258
4313,4732,3227,6716,13238,0.336574,0.594547,0.413347,0.594547,0.586653,0.487659,0.410131,1.44965,0.255298
4314,4730,3229,6708,13246,0.336173,0.594296,0.413534,0.594296,0.586466,0.487704,0.409773,1.450304,0.255411
4315,4722,3237,6689,13265,0.335221,0.593291,0.413811,0.593291,0.586189,0.487558,0.408806,1.451277,0.255414
4316,4722,3237,6688,13266,0.335171,0.593291,0.413848,0.593291,0.586152,0.487583,0.40877,1.451404,0.255416
4317,4718,3241,6679,13275,0.33472,0.592788,0.413969,0.592788,0.586031,0.487497,0.408304,1.451829,0.255462
4318,4718,3241,6678,13276,0.33467,0.592788,0.414005,0.592788,0.585995,0.487523,0.408269,1.451956,0.255487
4319,4717,3242,6674,13280,0.334469,0.592662,0.414099,0.592662,0.585901,0.487545,0.408089,1.452286,0.255551
4320,4717,3242,6673,13281,0.334419,0.592662,0.414135,0.592662,0.585865,0.48757,0.408054,1.452413,0.255624
4321,4710,3249,6654,13300,0.333467,0.591783,0.414467,0.591783,0.585533,0.487502,0.407122,1.453576,0.255725
4322,4709,3250,6654,13300,0.333467,0.591657,0.414415,0.591657,0.585585,0.487424,0.407086,1.453395,0.255826
4323,4704,3255,6643,13311,0.332916,0.591029,0.414559,0.591029,0.585441,0.48731,0.406513,1.453899,0.255829
4324,4703,3256,6643,13311,0.332916,0.590903,0.414507,0.590903,0.585493,0.487231,0.406477,1.453718,0.255847
4325,4694,3265,6608,13346,0.331162,0.589773,0.415325,0.589773,0.584675,0.48741,0.404901,1.456585,0.255908
4326,4693,3266,6603,13351,0.330911,0.589647,0.415457,0.589647,0.584543,0.487458,0.404686,1.457048,0.255955
4327,4693,3266,6602,13352,0.330861,0.589647,0.415494,0.589647,0.584506,0.487483,0.40465,1.457177,0.255966
4328,4692,3267,6599,13355,0.330711,0.589521,0.415552,0.589521,0.584448,0.487481,0.404507,1.457383,0.255986
4329,4691,3268,6598,13356,0.330661,0.589396,0.415537,0.589396,0.584463,0.487427,0.404435,1.45733,0.256066
4330,4691,3268,6597,13357,0.33061,0.589396,0.415574,0.589396,0.584426,0.487453,0.404399,1.457459,0.256148
4331,4690,3269,6593,13361,0.33041,0.58927,0.41567,0.58927,0.58433,0.487475,0.40422,1.457794,0.256188
4332,4689,3270,6593,13361,0.33041,0.589144,0.415618,0.589144,0.584382,0.487397,0.404184,1.457613,0.256239
4333,4689,3270,6592,13362,0.33036,0.589144,0.415655,0.589144,0.584345,0.487422,0.404149,1.457742,0.256357
4334,4689,3270,6591,13363,0.33031,0.589144,0.415691,0.589144,0.584309,0.487447,0.404113,1.457871,0.256402
4335,4689,3270,6590,13364,0.33026,0.589144,0.415728,0.589144,0.584272,0.487473,0.404077,1.458,0.256455
4336,4689,3270,6589,13365,0.330209,0.589144,0.415765,0.589144,0.584235,0.487498,0.404041,1.45813,0.25648
4337,4684,3275,6575,13379,0.329508,0.588516,0.416023,0.588516,0.583977,0.48746,0.40336,1.459033,0.256692
4338,4684,3275,6574,13380,0.329458,0.588516,0.41606,0.588516,0.58394,0.487485,0.403325,1.459162,0.256707
4339,4684,3275,6573,13381,0.329408,0.588516,0.416097,0.588516,0.583903,0.48751,0.403289,1.459292,0.256726
4340,4682,3277,6555,13399,0.328506,0.588265,0.416659,0.588265,0.583341,0.48781,0.402572,1.461265,0.256795
4341,4682,3277,6543,13411,0.327904,0.588265,0.417105,0.588265,0.582895,0.488115,0.402142,1.462827,0.256801
4342,4682,3277,6542,13412,0.327854,0.588265,0.417142,0.588265,0.582858,0.488141,0.402107,1.462958,0.256818
4343,4682,3277,6539,13415,0.327704,0.588265,0.417253,0.588265,0.582747,0.488217,0.401999,1.463349,0.256898
4344,4680,3279,6539,13415,0.327704,0.588014,0.417149,0.588014,0.582851,0.488059,0.401927,1.462984,0.256947
4345,4679,3280,6538,13416,0.327654,0.587888,0.417135,0.587888,0.582865,0.488006,0.401856,1.462933,0.257033
4346,4679,3280,6535,13419,0.327503,0.587888,0.417246,0.587888,0.582754,0.488082,0.401748,1.463324,0.257086
4347,4674,3285,6527,13427,0.327102,0.58726,0.417284,0.58726,0.582716,0.487891,0.401283,1.463457,0.257124
4348,4674,3285,6526,13428,0.327052,0.58726,0.417321,0.58726,0.582679,0.487917,0.401247,1.463588,0.257197
4349,4674,3285,6524,13430,0.326952,0.58726,0.417396,0.58726,0.582604,0.487968,0.401175,1.463849,0.257212
4350,4674,3285,6523,13431,0.326902,0.58726,0.417433,0.58726,0.582567,0.487993,0.401139,1.46398,0.257221
4351,4672,3287,6511,13443,0.3263,0.587008,0.417777,0.587008,0.582223,0.488141,0.400638,1.465185,0.257239
