@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
5144,3164,2936,5571,16242,0.255398,0.518689,0.362221,0.518689,0.637779,0.426559,0.312937,1.657487,0.216566
5145,3164,2936,5569,16244,0.255306,0.518689,0.362304,0.518689,0.637696,0.426616,0.312865,1.657867,0.216589
5146,3163,2937,5569,16244,0.255306,0.518525,0.362231,0.518525,0.637769,0.42651,0.312829,1.657533,0.216627
5147,3163,2937,5568,16245,0.255261,0.518525,0.362272,0.518525,0.637728,0.426539,0.312793,1.657723,0.216661
5148,3162,2938,5568,16245,0.255261,0.518361,0.362199,0.518361,0.637801,0.426433,0.312757,1.657388,0.216791
5149,3162,2938,5567,16246,0.255215,0.518361,0.362241,0.518361,0.637759,0.426462,0.312722,1.657578,0.216804
5150,3161,2939,5567,16246,0.255215,0.518197,0.362168,0.518197,0.637832,0.426356,0.312686,1.657244,0.216824
5151,3157,2943,5556,16257,0.25471,0.517541,0.362332,0.517541,0.637668,0.426247,0.312148,1.657996,0.216865
5152,3157,2943,5555,16258,0.254665,0.517541,0.362374,0.517541,0.637626,0.426276,0.312113,1.658187,0.216872
5153,3157,2943,5554,16259,0.254619,0.517541,0.362415,0.517541,0.637585,0.426305,0.312077,1.658377,0.216907
5154,3148,2952,5541,16272,0.254023,0.516066,0.362297,0.516066,0.637703,0.425722,0.311289,1.657836,0.216911
5155,3148,2952,5540,16273,0.253977,0.516066,0.362339,0.516066,0.637661,0.425751,0.311253,1.658027,0.216911
5156,3145,2955,5531,16282,0.253564,0.515574,0.362494,0.515574,0.637506,0.42569,0.310823,1.658738,0.216985
5157,3145,2955,5529,16284,0.253473,0.515574,0.362578,0.515574,0.637422,0.425748,0.310751,1.65912,0.217021
5158,3143,2957,5522,16291,0.253152,0.515246,0.362724,0.515246,0.637276,0.425737,0.310429,1.659788,0.217256
5159,3141,2959,5519,16294,0.253014,0.514918,0.362702,0.514918,0.637298,0.42561,0.31025,1.659689,0.2173
5160,3139,2961,5519,16294,0.253014,0.51459,0.362555,0.51459,0.637445,0.425396,0.310178,1.659015,0.217303
5161,3138,2962,5519,16294,0.253014,0.514426,0.362481,0.514426,0.637519,0.42529,0.310142,1.658678,0.217326
5162,3138,2962,5518,16295,0.252968,0.514426,0.362523,0.514426,0.637477,0.425319,0.310106,1.65887,0.217326
5163,3137,2963,5517,16296,0.252923,0.514262,0.362491,0.514262,0.637509,0.425241,0.310035,1.658725,0.2175
5164,3136,2964,5517,16296,0.252923,0.514098,0.362418,0.514098,0.637582,0.425134,0.309999,1.658388,0.21756
5165,3135,2965,5517,16296,0.252923,0.513934,0.362344,0.513934,0.637656,0.425027,0.309963,1.65805,0.217562
5166,3135,2965,5516,16297,0.252877,0.513934,0.362386,0.513934,0.637614,0.425056,0.309927,1.658242,0.21757
5167,3135,2965,5515,16298,0.252831,0.513934,0.362428,0.513934,0.637572,0.425085,0.309891,1.658434,0.217628
5168,3135,2965,5514,16299,0.252785,0.513934,0.36247,0.513934,0.63753,0.425114,0.309856,1.658625,0.217628
5169,3134,2966,5514,16299,0.252785,0.51377,0.362396,0.51377,0.637604,0.425007,0.30982,1.658288,0.217691
5170,3133,2967,5512,16301,0.252693,0.513607,0.362406,0.513607,0.637594,0.424958,0.309712,1.658334,0.217795
5171,3132,2968,5512,16301,0.252693,0.513443,0.362332,0.513443,0.637668,0.424851,0.309676,1.657997,0.217889
5172,3131,2969,5511,16302,0.252648,0.513279,0.3623,0.513279,0.6377,0.424773,0.309605,1.657851,0.217897
5173,3130,2970,5509,16304,0.252556,0.513115,0.36231,0.513115,0.63769,0.424724,0.309497,1.657897,0.217983
5174,3129,2971,5509,16304,0.252556,0.512951,0.362237,0.512951,0.637763,0.424617,0.309462,1.657559,0.218085
5175,3129,2971,5508,16305,0.25251,0.512951,0.362279,0.512951,0.637721,0.424645,0.309426,1.657751,0.218137
5176,3128,2972,5508,16305,0.25251,0.512787,0.362205,0.512787,0.637795,0.424539,0.30939,1.657413,0.218169
5177,3128,2972,5507,16306,0.252464,0.512787,0.362247,0.512787,0.637753,0.424567,0.309354,1.657605,0.218213
5178,3127,2973,5507,16306,0.252464,0.512623,0.362173,0.512623,0.637827,0.42446,0.309318,1.657267,0.218214
5179,3127,2973,5505,16308,0.252372,0.512623,0.362257,0.512623,0.637743,0.424518,0.309247,1.657651,0.218255
5180,3127,2973,5504,16309,0.252327,0.512623,0.362299,0.512623,0.637701,0.424547,0.309211,1.657843,0.218289
5181,3127,2973,5500,16313,0.252143,0.512623,0.362467,0.512623,0.637533,0.424662,0.309067,1.658612,0.218379
5182,3127,2973,5499,16314,0.252097,0.512623,0.362509,0.512623,0.637491,0.424691,0.309032,1.658804,0.218448
5183,3127,2973,5496,16317,0.25196,0.512623,0.362635,0.512623,0.637365,0.424778,0.308924,1.659381,0.218478
5184,3126,2974,5495,16318,0.251914,0.512459,0.362603,0.512459,0.637397,0.424699,0.308853,1.659235,0.218545
5185,3125,2975,5495,16318,0.251914,0.512295,0.362529,0.512295,0.637471,0.424592,0.308817,1.658897,0.21857
5186,3115,2985,5468,16345,0.250676,0.510656,0.362927,0.510656,0.637073,0.4243,0.307491,1.660717,0.218657
5187,3115,2985,5467,16346,0.25063,0.510656,0.362969,0.510656,0.637031,0.424329,0.307455,1.66091,0.218662
5188,3115,2985,5466,16347,0.250585,0.510656,0.363011,0.510656,0.636989,0.424358,0.307419,1.661104,0.218752
5189,3114,2986,5465,16348,0.250539,0.510492,0.362979,0.510492,0.637021,0.42428,0.307348,1.660958,0.218755
5190,3114,2986,5464,16349,0.250493,0.510492,0.363022,0.510492,0.636978,0.424308,0.307312,1.661152,0.218874
5191,3114,2986,5463,16350,0.250447,0.510492,0.363064,0.510492,0.636936,0.424337,0.307276,1.661345,0.218933
5192,3114,2986,5462,16351,0.250401,0.510492,0.363106,0.510492,0.636894,0.424366,0.30724,1.661539,0.218972
5193,3107,2993,5438,16375,0.249301,0.509344,0.363604,0.509344,0.636396,0.424309,0.30613,1.663818,0.218999
5194,3106,2994,5438,16375,0.249301,0.50918,0.36353,0.50918,0.63647,0.424201,0.306094,1.663477,0.219023
5195,3106,2994,5437,16376,0.249255,0.50918,0.363573,0.50918,0.636427,0.42423,0.306058,1.663672,0.21904
5196,3106,2994,5436,16377,0.249209,0.50918,0.363615,0.50918,0.636385,0.424259,0.306022,1.663867,0.219042
5197,3106,2994,5435,16378,0.249163,0.50918,0.363658,0.50918,0.636342,0.424288,0.305986,1.664062,0.219097
5198,3105,2995,5433,16380,0.249072,0.509016,0.363668,0.509016,0.636332,0.424238,0.305879,1.66411,0.219108
5199,3104,2996,5433,16380,0.249072,0.508852,0.363594,0.508852,0.636406,0.424131,0.305843,1.663769,0.219138
5200,3104,2996,5432,16381,0.249026,0.508852,0.363636,0.508852,0.636364,0.42416,0.305807,1.663964,0.219147
5201,3104,2996,5431,16382,0.24898,0.508852,0.363679,0.508852,0.636321,0.424189,0.305772,1.664159,0.219205
5202,3104,2996,5430,16383,0.248934,0.508852,0.363722,0.508852,0.636278,0.424218,0.305736,1.664354,0.219224
5203,3104,2996,5429,16384,0.248888,0.508852,0.363764,0.508852,0.636236,0.424247,0.3057,1.664549,0.219239
5204,3104,2996,5428,16385,0.248842,0.508852,0.363807,0.508852,0.636193,0.424276,0.305664,1.664744,0.219274
5205,3104,2996,5427,16386,0.248797,0.508852,0.363849,0.508852,0.636151,0.424305,0.305628,1.664939,0.219318
5206,3103,2997,5425,16388,0.248705,0.508689,0.36386,0.508689,0.63614,0.424255,0.305521,1.664989,0.219325
5207,3102,2998,5425,16388,0.248705,0.508525,0.363786,0.508525,0.636214,0.424147,0.305485,1.664647,0.219342
5208,3102,2998,5424,16389,0.248659,0.508525,0.363828,0.508525,0.636172,0.424176,0.305449,1.664842,0.219492
5209,3101,2999,5424,16389,0.248659,0.508361,0.363754,0.508361,0.636246,0.424068,0.305413,1.664501,0.219511
5210,3101,2999,5421,16392,0.248522,0.508361,0.363882,0.508361,0.636118,0.424155,0.305306,1.665087,0.219517
5211,3101,2999,5420,16393,0.248476,0.508361,0.363924,0.508361,0.636076,0.424184,0.30527,1.665282,0.219553
5212,3098,3002,5405,16408,0.247788,0.507869,0.364342,0.507869,0.635658,0.424296,0.304625,1.667193,0.219562
5213,3098,3002,5404,16409,0.247742,0.507869,0.364385,0.507869,0.635615,0.424325,0.304589,1.667389,0.219573
5214,3098,3002,5403,16410,0.247696,0.507869,0.364428,0.507869,0.635572,0.424354,0.304553,1.667585,0.219648
5215,3098,3002,5399,16414,0.247513,0.507869,0.364599,0.507869,0.635401,0.424471,0.30441,1.66837,0.219837
5216,3096,3004,5392,16421,0.247192,0.507541,0.36475,0.507541,0.63525,0.424458,0.304088,1.669061,0.21986
5217,3091,3009,5383,16430,0.246779,0.506721,0.364763,0.506721,0.635237,0.42418,0.303586,1.669119,0.219863
5218,3091,3009,5382,16431,0.246734,0.506721,0.364806,0.506721,0.635194,0.424209,0.30355,1.669316,0.219868
5219,3091,3009,5377,16436,0.246504,0.506721,0.365021,0.506721,0.634979,0.424355,0.303371,1.670301,0.219894
5220,3081,3019,5353,16460,0.245404,0.505082,0.365307,0.505082,0.634693,0.423971,0.302153,1.671609,0.219896
5221,3081,3019,5352,16461,0.245358,0.505082,0.36535,0.505082,0.63465,0.424001,0.302117,1.671808,0.219896
5222,3080,3020,5352,16461,0.245358,0.504918,0.365275,0.504918,0.634725,0.423892,0.302081,1.671463,0.219908
5223,3080,3020,5350,16463,0.245267,0.504918,0.365362,0.504918,0.634638,0.42395,0.30201,1.67186,0.219998
5224,3079,3021,5349,16464,0.245221,0.504754,0.36533,0.504754,0.63467,0.423871,0.301938,1.671713,0.22003
5225,3077,3023,5347,16466,0.245129,0.504426,0.365266,0.504426,0.634734,0.423712,0.301795,1.671421,0.220067
5226,3077,3023,5346,16467,0.245083,0.504426,0.365309,0.504426,0.634691,0.423742,0.301759,1.671619,0.220082
5227,3068,3032,5312,16501,0.243525,0.502951,0.36611,0.502951,0.63389,0.423757,0.300219,1.675282,0.220133
5228,3068,3032,5311,16502,0.243479,0.502951,0.366153,0.502951,0.633847,0.423786,0.300183,1.675482,0.220184
5229,3068,3032,5310,16503,0.243433,0.502951,0.366197,0.502951,0.633803,0.423815,0.300147,1.675682,0.220202
5230,3066,3034,5303,16510,0.243112,0.502623,0.366352,0.502623,0.633648,0.423803,0.299824,1.676391,0.220207
5231,3066,3034,5302,16511,0.243066,0.502623,0.366396,0.502623,0.633604,0.423832,0.299789,1.676591,0.220234
5232,3066,3034,5297,16516,0.242837,0.502623,0.366615,0.502623,0.633385,0.423978,0.29961,1.677593,0.220259
5233,3065,3035,5297,16516,0.242837,0.502459,0.366539,0.502459,0.633461,0.423869,0.299574,1.677247,0.220263
5234,3065,3035,5296,16517,0.242791,0.502459,0.366583,0.502459,0.633417,0.423899,0.299538,1.677447,0.220269
5235,3065,3035,5293,16520,0.242653,0.502459,0.366715,0.502459,0.633285,0.423987,0.29943,1.67805,0.220308
5236,3063,3037,5292,16521,0.242608,0.502131,0.366607,0.502131,0.633393,0.423798,0.299323,1.677557,0.220398
5237,3063,3037,5291,16522,0.242562,0.502131,0.366651,0.502131,0.633349,0.423827,0.299287,1.677758,0.220405
5238,3063,3037,5290,16523,0.242516,0.502131,0.366695,0.502131,0.633305,0.423857,0.299251,1.677958,0.220416
5239,3053,3047,5249,16564,0.240636,0.500492,0.367743,0.500492,0.632257,0.423969,0.297424,1.682754,0.220423
5240,3053,3047,5248,16565,0.24059,0.500492,0.367787,0.500492,0.632213,0.423998,0.297388,1.682957,0.220433
5241,3053,3047,5238,16575,0.240132,0.500492,0.368231,0.500492,0.631769,0.424293,0.29703,1.684987,0.220464
5242,3051,3049,5233,16580,0.239903,0.500164,0.3683,0.500164,0.6317,0.424221,0.296779,1.685306,0.220484
5243,3051,3049,5232,16581,0.239857,0.500164,0.368345,0.500164,0.631655,0.424251,0.296743,1.68551,0.220493
5244,3051,3049,5231,16582,0.239811,0.500164,0.368389,0.500164,0.631611,0.42428,0.296708,1.685713,0.220503
5245,3051,3049,5230,16583,0.239765,0.500164,0.368434,0.500164,0.631566,0.42431,0.296672,1.685917,0.220554
5246,3051,3049,5228,16585,0.239674,0.500164,0.368523,0.500164,0.631477,0.424369,0.2966,1.686324,0.220565
5247,3050,3050,5227,16586,0.239628,0.5,0.368491,0.5,0.631509,0.424289,0.296528,1.686179,0.220611
5248,3043,3057,5202,16611,0.238482,0.498852,0.369072,0.498852,0.630928,0.424259,0.295382,1.688838,0.220684
5249,3043,3057,5200,16613,0.23839,0.498852,0.369162,0.498852,0.630838,0.424318,0.29531,1.689248,0.220701
5250,3038,3062,5195,16618,0.238161,0.498033,0.369003,0.498033,0.630997,0.423917,0.294952,1.68852,0.220726
5251,3038,3062,5193,16620,0.238069,0.498033,0.369092,0.498033,0.630908,0.423976,0.294881,1.688931,0.220738
5252,3037,3063,5191,16622,0.237977,0.497869,0.369105,0.497869,0.630895,0.423925,0.294773,1.68899,0.220753
5253,3037,3063,5190,16623,0.237932,0.497869,0.36915,0.497869,0.63085,0.423955,0.294737,1.689196,0.220774
5254,3036,3064,5190,16623,0.237932,0.497705,0.369074,0.497705,0.630926,0.423845,0.294701,1.688845,0.220818
5255,3035,3065,5189,16624,0.237886,0.497541,0.369042,0.497541,0.630958,0.423764,0.29463,1.688699,0.22087
5256,3034,3066,5189,16624,0.237886,0.497377,0.368965,0.497377,0.631035,0.423654,0.294594,1.688348,0.220879
5257,3034,3066,5188,16625,0.23784,0.497377,0.36901,0.497377,0.63099,0.423684,0.294558,1.688553,0.220892
5258,3033,3067,5188,16625,0.23784,0.497213,0.368933,0.497213,0.631067,0.423574,0.294522,1.688202,0.220946
5259,3033,3067,5187,16626,0.237794,0.497213,0.368978,0.497213,0.631022,0.423603,0.294486,1.688408,0.220965
5260,3033,3067,5186,16627,0.237748,0.497213,0.369023,0.497213,0.630977,0.423633,0.294451,1.688613,0.22098
5261,3033,3067,5185,16628,0.237702,0.497213,0.369068,0.497213,0.630932,0.423663,0.294415,1.688818,0.221006
5262,3023,3077,5165,16648,0.236785,0.495574,0.369199,0.495574,0.630801,0.423152,0.29334,1.689418,0.221027
5263,3023,3077,5163,16650,0.236694,0.495574,0.369289,0.495574,0.630711,0.423212,0.293268,1.68983,0.221068
5264,3023,3077,5162,16651,0.236648,0.495574,0.369334,0.495574,0.630666,0.423241,0.293233,1.690037,0.221101
5265,3023,3077,5161,16652,0.236602,0.495574,0.369379,0.495574,0.630621,0.423271,0.293197,1.690243,0.221113
5266,3023,3077,5160,16653,0.236556,0.495574,0.369424,0.495574,0.630576,0.4233,0.293161,1.69045,0.221227
5267,3023,3077,5159,16654,0.23651,0.495574,0.36947,0.495574,0.63053,0.42333,0.293125,1.690656,0.221241
5268,3023,3077,5158,16655,0.236464,0.495574,0.369515,0.495574,0.630485,0.42336,0.293089,1.690863,0.221253
5269,3023,3077,5156,16657,0.236373,0.495574,0.369605,0.495574,0.630395,0.423419,0.293018,1.691277,0.221273
5270,3023,3077,5155,16658,0.236327,0.495574,0.36965,0.495574,0.63035,0.423449,0.292982,1.691483,0.221289
5271,3020,3080,5149,16664,0.236052,0.495082,0.36969,0.495082,0.63031,0.423295,0.292659,1.691666,0.221293
5272,3020,3080,5147,16666,0.23596,0.495082,0.369781,0.495082,0.630219,0.423355,0.292588,1.692081,0.221303
5273,3020,3080,5146,16667,0.235914,0.495082,0.369826,0.495082,0.630174,0.423384,0.292552,1.692288,0.221319
5274,3012,3088,5118,16695,0.234631,0.49377,0.37048,0.49377,0.62952,0.423331,0.291262,1.695279,0.221328
5275,3012,3088,5117,16696,0.234585,0.49377,0.370525,0.49377,0.629475,0.423361,0.291226,1.695487,0.221459
5276,3011,3089,5113,16700,0.234402,0.493607,0.37063,0.493607,0.62937,0.423369,0.291047,1.695967,0.221543
5277,3010,3090,5112,16701,0.234356,0.493443,0.370598,0.493443,0.629402,0.423288,0.290976,1.695822,0.221549
5278,3010,3090,5111,16702,0.23431,0.493443,0.370644,0.493443,0.629356,0.423318,0.29094,1.696031,0.221675
5279,3009,3091,5110,16703,0.234264,0.493279,0.370612,0.493279,0.629388,0.423237,0.290868,1.695885,0.221677
5280,3009,3091,5109,16704,0.234218,0.493279,0.370658,0.493279,0.629342,0.423266,0.290832,1.696094,0.221782
5281,3006,3094,5099,16714,0.23376,0.492787,0.370882,0.492787,0.629118,0.423231,0.290366,1.69712,0.221814
5282,2995,3105,5068,16745,0.232339,0.490984,0.37145,0.490984,0.62855,0.422933,0.288862,1.699718,0.221859
5283,2993,3107,5068,16745,0.232339,0.490656,0.371294,0.490656,0.628706,0.42271,0.28879,1.699004,0.221893
5284,2993,3107,5067,16746,0.232293,0.490656,0.37134,0.490656,0.62866,0.42274,0.288754,1.699215,0.221931
5285,2993,3107,5066,16747,0.232247,0.490656,0.371386,0.490656,0.628614,0.42277,0.288719,1.699426,0.221949
5286,2992,3108,5066,16747,0.232247,0.490492,0.371308,0.490492,0.628692,0.422659,0.288683,1.699069,0.221953
5287,2991,3109,5066,16747,0.232247,0.490328,0.37123,0.490328,0.62877,0.422547,0.288647,1.698712,0.22197
5288,2991,3109,5062,16751,0.232063,0.490328,0.371414,0.490328,0.628586,0.422667,0.288504,1.699556,0.221992
5289,2990,3110,5061,16752,0.232018,0.490164,0.371382,0.490164,0.628618,0.422585,0.288432,1.69941,0.222092
5290,2986,3114,5060,16753,0.231972,0.489508,0.371116,0.489508,0.628884,0.422169,0.288253,1.698191,0.222185
5291,2985,3115,5060,16753,0.231972,0.489344,0.371038,0.489344,0.628962,0.422057,0.288217,1.697833,0.222192
5292,2985,3115,5059,16754,0.231926,0.489344,0.371084,0.489344,0.628916,0.422087,0.288181,1.698044,0.222252
5293,2984,3116,5058,16755,0.23188,0.48918,0.371052,0.48918,0.628948,0.422005,0.288109,1.697897,0.222269
5294,2984,3116,5057,16756,0.231834,0.48918,0.371098,0.48918,0.628902,0.422035,0.288074,1.698109,0.22229
5295,2984,3116,5056,16757,0.231788,0.48918,0.371144,0.48918,0.628856,0.422065,0.288038,1.69832,0.222301
5296,2982,3118,5055,16758,0.231743,0.488852,0.371034,0.488852,0.628966,0.421872,0.28793,1.697815,0.222313
5297,2981,3119,5052,16761,0.231605,0.488689,0.371094,0.488689,0.628906,0.42185,0.287787,1.698091,0.222323
5298,2981,3119,5051,16762,0.231559,0.488689,0.37114,0.488689,0.62886,0.421879,0.287751,1.698302,0.222381
5299,2981,3119,5050,16763,0.231513,0.488689,0.371187,0.488689,0.628813,0.421909,0.287715,1.698514,0.222387
5300,2981,3119,5049,16764,0.231467,0.488689,0.371233,0.488689,0.628767,0.421939,0.28768,1.698725,0.222432
5301,2981,3119,5048,16765,0.231422,0.488689,0.371279,0.488689,0.628721,0.421969,0.287644,1.698937,0.222437
5302,2978,3122,5034,16779,0.23078,0.488197,0.371692,0.488197,0.628308,0.422052,0.287035,1.700828,0.222495
5303,2978,3122,5033,16780,0.230734,0.488197,0.371739,0.488197,0.628261,0.422082,0.286999,1.70104,0.222549
5304,2978,3122,5032,16781,0.230688,0.488197,0.371785,0.488197,0.628215,0.422112,0.286963,1.701253,0.222565
5305,2978,3122,5031,16782,0.230642,0.488197,0.371832,0.488197,0.628168,0.422142,0.286927,1.701465,0.222569
5306,2977,3123,5030,16783,0.230596,0.488033,0.3718,0.488033,0.6282,0.42206,0.286856,1.701319,0.22257
5307,2973,3127,5017,16796,0.23,0.487377,0.37209,0.487377,0.62791,0.422001,0.286247,1.702648,0.222572
5308,2970,3130,5000,16813,0.229221,0.486885,0.372647,0.486885,0.627353,0.422175,0.28553,1.705198,0.222582
5309,2964,3136,4985,16828,0.228533,0.485902,0.372877,0.485902,0.627123,0.421952,0.284778,1.706249,0.222585
5310,2964,3136,4984,16829,0.228488,0.485902,0.372924,0.485902,0.627076,0.421982,0.284742,1.706464,0.2226
5311,2961,3139,4967,16846,0.227708,0.48541,0.373486,0.48541,0.626514,0.422156,0.284025,1.709037,0.222651
5312,2961,3139,4966,16847,0.227662,0.48541,0.373533,0.48541,0.626467,0.422186,0.28399,1.709253,0.22266
5313,2960,3140,4965,16848,0.227617,0.485246,0.373502,0.485246,0.626498,0.422103,0.283918,1.709106,0.222677
5314,2960,3140,4964,16849,0.227571,0.485246,0.373549,0.485246,0.626451,0.422133,0.283882,1.709322,0.222688
5315,2959,3141,4964,16849,0.227571,0.485082,0.37347,0.485082,0.62653,0.422021,0.283846,1.70896,0.222709
5316,2954,3146,4956,16857,0.227204,0.484262,0.373451,0.484262,0.626549,0.421699,0.283381,1.708877,0.222768
5317,2954,3146,4955,16858,0.227158,0.484262,0.373499,0.484262,0.626501,0.421729,0.283345,1.709093,0.222778
5318,2953,3147,4954,16859,0.227112,0.484098,0.373467,0.484098,0.626533,0.421646,0.283273,1.708946,0.222815
5319,2953,3147,4953,16860,0.227066,0.484098,0.373514,0.484098,0.626486,0.421676,0.283237,1.709162,0.222819
5320,2951,3149,4948,16865,0.226837,0.48377,0.373592,0.48377,0.626408,0.421602,0.282986,1.709518,0.222855
5321,2951,3149,4946,16867,0.226746,0.48377,0.373686,0.48377,0.626314,0.421662,0.282915,1.709951,0.222869
5322,2951,3149,4945,16868,0.2267,0.48377,0.373734,0.48377,0.626266,0.421692,0.282879,1.710168,0.222884
5323,2950,3150,4945,16868,0.2267,0.483607,0.373654,0.483607,0.626346,0.421579,0.282843,1.709805,0.222884
5324,2950,3150,4944,16869,0.226654,0.483607,0.373702,0.483607,0.626298,0.421609,0.282807,1.710022,0.222887
5325,2950,3150,4943,16870,0.226608,0.483607,0.373749,0.483607,0.626251,0.421639,0.282771,1.710238,0.222901
5326,2949,3151,4943,16870,0.226608,0.483443,0.37367,0.483443,0.62633,0.421527,0.282736,1.709875,0.222918
5327,2948,3152,4941,16872,0.226516,0.483279,0.373685,0.483279,0.626315,0.421474,0.282628,1.709945,0.222936
5328,2948,3152,4940,16873,0.22647,0.483279,0.373732,0.483279,0.626268,0.421504,0.282592,1.710162,0.222953
5329,2948,3152,4939,16874,0.226425,0.483279,0.37378,0.483279,0.62622,0.421534,0.282557,1.710379,0.222966
5330,2948,3152,4938,16875,0.226379,0.483279,0.373827,0.483279,0.626173,0.421564,0.282521,1.710596,0.222981
5331,2946,3154,4931,16882,0.226058,0.482951,0.374,0.482951,0.626,0.42155,0.282198,1.711388,0.223002
5332,2943,3157,4927,16886,0.225874,0.482459,0.373952,0.482459,0.626048,0.421331,0.281947,1.711166,0.223006
5333,2942,3158,4927,16886,0.225874,0.482295,0.373872,0.482295,0.626128,0.421218,0.281912,1.710802,0.223028
5334,2942,3158,4926,16887,0.225829,0.482295,0.37392,0.482295,0.62608,0.421249,0.281876,1.71102,0.223041
5335,2941,3159,4926,16887,0.225829,0.482131,0.37384,0.482131,0.62616,0.421136,0.28184,1.710655,0.223042
5336,2940,3160,4924,16889,0.225737,0.481967,0.373856,0.481967,0.626144,0.421083,0.281733,1.710726,0.223063
5337,2939,3161,4924,16889,0.225737,0.481803,0.373776,0.481803,0.626224,0.42097,0.281697,1.710362,0.223111
5338,2936,3164,4920,16893,0.225554,0.481311,0.373727,0.481311,0.626273,0.420751,0.281446,1.710138,0.223111
5339,2936,3164,4919,16894,0.225508,0.481311,0.373775,0.481311,0.626225,0.420781,0.28141,1.710356,0.22323
5340,2936,3164,4915,16898,0.225324,0.481311,0.373965,0.481311,0.626035,0.420902,0.281267,1.711228,0.223259
5341,2935,3165,4911,16902,0.225141,0.481148,0.374076,0.481148,0.625924,0.420909,0.281088,1.711735,0.223274
5342,2932,3168,4895,16918,0.224407,0.480656,0.374601,0.480656,0.625399,0.421053,0.280407,1.714136,0.223279
5343,2932,3168,4894,16919,0.224362,0.480656,0.374649,0.480656,0.625351,0.421083,0.280371,1.714355,0.223282
5344,2932,3168,4893,16920,0.224316,0.480656,0.374696,0.480656,0.625304,0.421113,0.280335,1.714574,0.223322
5345,2926,3174,4858,16955,0.222711,0.479672,0.375899,0.479672,0.624101,0.421492,0.278866,1.720078,0.223333
5346,2915,3185,4824,16989,0.221153,0.477869,0.376664,0.477869,0.623336,0.421273,0.277254,1.723576,0.223336
5347,2913,3187,4811,17002,0.220557,0.477541,0.377136,0.477541,0.622864,0.421441,0.276717,1.725738,0.223347
5348,2912,3188,4808,17005,0.220419,0.477377,0.377202,0.477377,0.622798,0.421418,0.276574,1.72604,0.223348
5349,2911,3189,4807,17006,0.220373,0.477213,0.37717,0.477213,0.62283,0.421334,0.276502,1.725894,0.223381
5350,2910,3190,4796,17017,0.219869,0.477049,0.377628,0.477049,0.622372,0.421556,0.276072,1.727988,0.223418
5351,2909,3191,4796,17017,0.219869,0.476885,0.377547,0.476885,0.622453,0.421442,0.276036,1.727618,0.223432
5352,2909,3191,4795,17018,0.219823,0.476885,0.377596,0.476885,0.622404,0.421472,0.276,1.727842,0.223453
5353,2908,3192,4794,17019,0.219777,0.476721,0.377564,0.476721,0.622436,0.421388,0.275929,1.727697,0.223468
5354,2908,3192,4791,17022,0.21964,0.476721,0.377711,0.476721,0.622289,0.42148,0.275821,1.72837,0.223554
5355,2899,3201,4761,17052,0.218264,0.475246,0.37846,0.475246,0.62154,0.421366,0.274424,1.731794,0.223564
5356,2898,3202,4761,17052,0.218264,0.475082,0.378378,0.475082,0.621622,0.421252,0.274388,1.731422,0.223575
5357,2890,3210,4732,17081,0.216935,0.47377,0.379166,0.47377,0.620834,0.421221,0.273063,1.735024,0.223694
5358,2889,3211,4727,17086,0.216706,0.473607,0.379333,0.473607,0.620667,0.42126,0.272848,1.73579,0.223768
5359,2889,3211,4726,17087,0.21666,0.473607,0.379383,0.473607,0.620617,0.421291,0.272812,1.736018,0.223816
5360,2876,3224,4688,17125,0.214918,0.471475,0.380222,0.471475,0.619778,0.42096,0.270985,1.739859,0.223816
5361,2875,3225,4684,17129,0.214734,0.471311,0.380341,0.471311,0.619659,0.420968,0.270806,1.740404,0.223826
5362,2875,3225,4683,17130,0.214688,0.471311,0.380392,0.471311,0.619608,0.420999,0.27077,1.740635,0.223974
5363,2862,3238,4654,17159,0.213359,0.46918,0.380788,0.46918,0.619212,0.420388,0.269265,1.742447,0.223976
5364,2857,3243,4642,17171,0.212809,0.468361,0.380984,0.468361,0.619016,0.420178,0.268656,1.743346,0.223996
5365,2856,3244,4642,17171,0.212809,0.468197,0.380902,0.468197,0.619098,0.420062,0.26862,1.742968,0.224014
5366,2853,3247,4629,17184,0.212213,0.467705,0.381315,0.467705,0.618685,0.420115,0.268047,1.744861,0.224034
5367,2853,3247,4628,17185,0.212167,0.467705,0.381366,0.467705,0.618634,0.420146,0.268011,1.745094,0.224066
5368,2852,3248,4620,17193,0.2118,0.467541,0.381692,0.467541,0.618308,0.420277,0.267689,1.746583,0.224139
5369,2851,3249,4613,17200,0.211479,0.467377,0.381967,0.467377,0.618033,0.420377,0.267402,1.747842,0.22414
5370,2848,3252,4608,17205,0.21125,0.466885,0.381974,0.466885,0.618026,0.420183,0.267116,1.747877,0.224143
5371,2847,3253,4608,17205,0.21125,0.466721,0.381891,0.466721,0.618109,0.420066,0.26708,1.747497,0.224197
5372,2846,3254,4607,17206,0.211204,0.466557,0.38186,0.466557,0.61814,0.419981,0.267008,1.747352,0.224227
