@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
4710,3460,4499,4120,15834,0.206475,0.434728,0.456464,0.434728,0.543536,0.445331,0.271558,1.600866,0.301867
4711,3460,4499,4119,15835,0.206425,0.434728,0.456525,0.434728,0.543475,0.44536,0.271522,1.601077,0.301969
4712,3455,4504,4108,15846,0.205874,0.4341,0.456829,0.4341,0.543171,0.445175,0.270949,1.602146,0.302059
4713,3453,4506,4102,15852,0.205573,0.433848,0.457048,0.433848,0.542952,0.445146,0.270662,1.602914,0.302063
4714,3452,4507,4102,15852,0.205573,0.433723,0.456976,0.433723,0.543024,0.445046,0.270627,1.602662,0.302119
4715,3452,4507,4101,15853,0.205523,0.433723,0.457037,0.433723,0.542963,0.445075,0.270591,1.602874,0.302145
4716,3451,4508,4101,15853,0.205523,0.433597,0.456965,0.433597,0.543035,0.444975,0.270555,1.602622,0.302225
4717,3451,4508,4100,15854,0.205473,0.433597,0.457026,0.433597,0.542974,0.445003,0.270519,1.602834,0.302286
4718,3451,4508,4099,15855,0.205422,0.433597,0.457086,0.433597,0.542914,0.445032,0.270483,1.603046,0.302337
4719,3450,4509,4098,15856,0.205372,0.433472,0.457075,0.433472,0.542925,0.44496,0.270412,1.603006,0.3025
4720,3450,4509,4096,15858,0.205272,0.433472,0.457196,0.433472,0.542804,0.445018,0.27034,1.603431,0.302619
4721,3449,4510,4096,15858,0.205272,0.433346,0.457124,0.433346,0.542876,0.444917,0.270304,1.603179,0.302794
4722,3449,4510,4095,15859,0.205222,0.433346,0.457185,0.433346,0.542815,0.444946,0.270268,1.603391,0.30281
4723,3447,4512,4094,15860,0.205172,0.433095,0.457101,0.433095,0.542899,0.444774,0.270161,1.603099,0.302857
4724,3446,4513,4094,15860,0.205172,0.432969,0.457029,0.432969,0.542971,0.444674,0.270125,1.602847,0.30298
4725,3444,4515,4090,15864,0.204971,0.432718,0.457128,0.432718,0.542872,0.444588,0.26991,1.603192,0.30299
4726,3444,4515,4089,15865,0.204921,0.432718,0.457188,0.432718,0.542812,0.444617,0.269874,1.603405,0.302994
4727,3442,4517,4089,15865,0.204921,0.432466,0.457044,0.432466,0.542956,0.444416,0.269803,1.602899,0.303003
4728,3441,4518,4089,15865,0.204921,0.432341,0.456972,0.432341,0.543028,0.444315,0.269767,1.602646,0.303008
4729,3441,4518,4088,15866,0.204871,0.432341,0.457033,0.432341,0.542967,0.444344,0.269731,1.602859,0.303082
4730,3440,4519,4087,15867,0.204821,0.432215,0.457021,0.432215,0.542979,0.444272,0.269659,1.602819,0.303125
4731,3440,4519,4086,15868,0.204771,0.432215,0.457082,0.432215,0.542918,0.444301,0.269623,1.603032,0.303171
4732,3440,4519,4085,15869,0.204721,0.432215,0.457143,0.432215,0.542857,0.44433,0.269588,1.603245,0.303333
4733,3440,4519,4084,15870,0.204671,0.432215,0.457204,0.432215,0.542796,0.444358,0.269552,1.603458,0.30334
4734,3440,4519,4083,15871,0.204621,0.432215,0.457264,0.432215,0.542736,0.444387,0.269516,1.603671,0.30351
4735,3439,4520,4081,15873,0.20452,0.432089,0.457314,0.432089,0.542686,0.444344,0.269409,1.603845,0.303654
4736,3438,4521,4080,15874,0.20447,0.431964,0.457302,0.431964,0.542698,0.444272,0.269337,1.603805,0.303899
4737,3437,4522,4080,15874,0.20447,0.431838,0.45723,0.431838,0.54277,0.444172,0.269301,1.603552,0.303917
4738,3437,4522,4079,15875,0.20442,0.431838,0.457291,0.431838,0.542709,0.4442,0.269265,1.603765,0.304
4739,3437,4522,4078,15876,0.20437,0.431838,0.457352,0.431838,0.542648,0.444229,0.269229,1.603979,0.304071
4740,3436,4523,4078,15876,0.20437,0.431713,0.45728,0.431713,0.54272,0.444128,0.269194,1.603725,0.304098
4741,3436,4523,4076,15878,0.20427,0.431713,0.457401,0.431713,0.542599,0.444186,0.269122,1.604152,0.304193
4742,3435,4524,4076,15878,0.20427,0.431587,0.457329,0.431587,0.542671,0.444085,0.269086,1.603899,0.304234
4743,3435,4524,4074,15880,0.20417,0.431587,0.457451,0.431587,0.542549,0.444143,0.269014,1.604326,0.304568
4744,3433,4526,4072,15882,0.204069,0.431336,0.457428,0.431336,0.542572,0.443999,0.268871,1.604247,0.30462
4745,3432,4527,4072,15882,0.204069,0.43121,0.457356,0.43121,0.542644,0.443898,0.268835,1.603993,0.304813
4746,3432,4527,4071,15883,0.204019,0.43121,0.457417,0.43121,0.542583,0.443927,0.268799,1.604207,0.304992
4747,3431,4528,4068,15886,0.203869,0.431084,0.457528,0.431084,0.542472,0.443913,0.268656,1.604595,0.305
4748,3431,4528,4067,15887,0.203819,0.431084,0.457589,0.431084,0.542411,0.443941,0.26862,1.604809,0.305102
4749,3431,4528,4060,15894,0.203468,0.431084,0.458016,0.431084,0.541984,0.444142,0.26837,1.606308,0.305165
4750,3430,4529,4060,15894,0.203468,0.430959,0.457944,0.430959,0.542056,0.444042,0.268334,1.606055,0.305322
4751,3429,4530,4059,15895,0.203418,0.430833,0.457933,0.430833,0.542067,0.44397,0.268262,1.606015,0.305368
4752,3429,4530,4058,15896,0.203368,0.430833,0.457994,0.430833,0.542006,0.443998,0.268226,1.60623,0.305424
4753,3429,4530,4057,15897,0.203318,0.430833,0.458055,0.430833,0.541945,0.444027,0.26819,1.606444,0.305435
4754,3426,4533,4050,15904,0.202967,0.430456,0.458266,0.430456,0.541734,0.443926,0.267832,1.607186,0.30547
4755,3425,4534,4049,15905,0.202917,0.43033,0.458255,0.43033,0.541745,0.443854,0.267761,1.607147,0.305476
4756,3421,4538,4038,15916,0.202365,0.429828,0.458641,0.429828,0.541359,0.443767,0.267223,1.608498,0.305603
4757,3409,4550,4024,15930,0.201664,0.42832,0.45863,0.42832,0.54137,0.442957,0.266292,1.608462,0.305619
4758,3408,4551,4024,15930,0.201664,0.428194,0.458558,0.428194,0.541442,0.442856,0.266256,1.608207,0.305735
4759,3407,4552,4023,15931,0.201614,0.428069,0.458546,0.428069,0.541454,0.442784,0.266184,1.608168,0.30596
4760,3407,4552,4022,15932,0.201564,0.428069,0.458608,0.428069,0.541392,0.442813,0.266148,1.608384,0.306143
4761,3405,4554,4022,15932,0.201564,0.427818,0.458462,0.427818,0.541538,0.44261,0.266077,1.607873,0.306411
4762,3402,4557,4013,15941,0.201113,0.427441,0.4588,0.427441,0.5412,0.442565,0.265647,1.609056,0.306434
4763,3401,4558,4013,15941,0.201113,0.427315,0.458727,0.427315,0.541273,0.442464,0.265611,1.6088,0.306526
4764,3401,4558,4012,15942,0.201062,0.427315,0.458789,0.427315,0.541211,0.442493,0.265575,1.609017,0.306726
4765,3401,4558,4010,15944,0.200962,0.427315,0.458912,0.427315,0.541088,0.44255,0.265504,1.609451,0.306738
4766,3401,4558,4009,15945,0.200912,0.427315,0.458974,0.427315,0.541026,0.442579,0.265468,1.609668,0.306869
4767,3399,4560,4008,15946,0.200862,0.427064,0.45889,0.427064,0.54111,0.442405,0.26536,1.609373,0.306943
4768,3399,4560,4007,15947,0.200812,0.427064,0.458952,0.427064,0.541048,0.442434,0.265324,1.609591,0.306944
4769,3399,4560,4006,15948,0.200762,0.427064,0.459014,0.427064,0.540986,0.442463,0.265289,1.609808,0.307105
4770,3399,4560,4005,15949,0.200712,0.427064,0.459076,0.427064,0.540924,0.442492,0.265253,1.610026,0.307131
4771,3399,4560,4004,15950,0.200662,0.427064,0.459138,0.427064,0.540862,0.442521,0.265217,1.610243,0.307157
4772,3399,4560,4003,15951,0.200611,0.427064,0.4592,0.427064,0.5408,0.442549,0.265181,1.610461,0.307183
4773,3396,4563,3997,15957,0.200311,0.426687,0.459353,0.426687,0.540647,0.442418,0.264859,1.610998,0.307212
4774,3396,4563,3996,15958,0.200261,0.426687,0.459416,0.426687,0.540584,0.442447,0.264823,1.611216,0.307251
4775,3392,4567,3984,15970,0.199659,0.426184,0.45987,0.426184,0.54013,0.442387,0.26425,1.612809,0.307459
4776,3392,4567,3980,15974,0.199459,0.426184,0.460119,0.426184,0.539881,0.442502,0.264106,1.613684,0.3075
4777,3392,4567,3979,15975,0.199409,0.426184,0.460182,0.426184,0.539818,0.442531,0.264071,1.613903,0.307531
4778,3389,4570,3976,15978,0.199258,0.425807,0.460149,0.425807,0.539851,0.442313,0.263856,1.613789,0.307584
4779,3389,4570,3975,15979,0.199208,0.425807,0.460212,0.425807,0.539788,0.442342,0.26382,1.614008,0.307944
4780,3388,4571,3975,15979,0.199208,0.425682,0.460139,0.425682,0.539861,0.44224,0.263784,1.613751,0.307955
4781,3388,4571,3974,15980,0.199158,0.425682,0.460201,0.425682,0.539799,0.442269,0.263748,1.613971,0.308123
4782,3387,4572,3974,15980,0.199158,0.425556,0.460128,0.425556,0.539872,0.442167,0.263712,1.613713,0.308249
4783,3387,4572,3973,15981,0.199108,0.425556,0.46019,0.425556,0.53981,0.442196,0.263676,1.613933,0.308381
4784,3387,4572,3972,15982,0.199058,0.425556,0.460253,0.425556,0.539747,0.442225,0.263641,1.614152,0.308421
4785,3387,4572,3967,15987,0.198807,0.425556,0.460566,0.425556,0.539434,0.442369,0.263461,1.615249,0.308446
4786,3387,4572,3966,15988,0.198757,0.425556,0.460628,0.425556,0.539372,0.442398,0.263426,1.615469,0.308764
4787,3386,4573,3966,15988,0.198757,0.42543,0.460555,0.42543,0.539445,0.442296,0.26339,1.615212,0.308786
4788,3386,4573,3965,15989,0.198707,0.42543,0.460618,0.42543,0.539382,0.442325,0.263354,1.615431,0.309
4789,3386,4573,3964,15990,0.198657,0.42543,0.46068,0.42543,0.53932,0.442354,0.263318,1.615651,0.309032
4790,3385,4574,3964,15990,0.198657,0.425305,0.460607,0.425305,0.539393,0.442252,0.263282,1.615394,0.309159
4791,3385,4574,3963,15991,0.198607,0.425305,0.46067,0.425305,0.53933,0.442281,0.263247,1.615614,0.30919
4792,3385,4574,3962,15992,0.198557,0.425305,0.460732,0.425305,0.539268,0.44231,0.263211,1.615834,0.309394
4793,3375,4584,3951,16003,0.198005,0.424048,0.460688,0.424048,0.539312,0.441609,0.262458,1.615678,0.3095
4794,3375,4584,3950,16004,0.197955,0.424048,0.460751,0.424048,0.539249,0.441638,0.262423,1.615899,0.309662
4795,3372,4587,3950,16004,0.197955,0.423671,0.46053,0.423671,0.53947,0.441332,0.262315,1.615124,0.309663
4796,3372,4587,3949,16005,0.197905,0.423671,0.460593,0.423671,0.539407,0.441361,0.262279,1.615345,0.31
4797,3371,4588,3949,16005,0.197905,0.423546,0.460519,0.423546,0.539481,0.441259,0.262243,1.615086,0.310071
4798,3370,4589,3949,16005,0.197905,0.42342,0.460445,0.42342,0.539555,0.441157,0.262208,1.614828,0.310263
4799,3369,4590,3949,16005,0.197905,0.423294,0.460372,0.423294,0.539628,0.441055,0.262172,1.614569,0.310304
4800,3369,4590,3948,16006,0.197855,0.423294,0.460435,0.423294,0.539565,0.441084,0.262136,1.61479,0.310324
4801,3366,4593,3937,16017,0.197304,0.422917,0.460906,0.422917,0.539094,0.441096,0.261634,1.616445,0.31066
4802,3366,4593,3936,16018,0.197254,0.422917,0.46097,0.422917,0.53903,0.441124,0.261599,1.616666,0.31075
4803,3366,4593,3935,16019,0.197204,0.422917,0.461033,0.422917,0.538967,0.441153,0.261563,1.616887,0.310847
4804,3366,4593,3934,16020,0.197153,0.422917,0.461096,0.422917,0.538904,0.441182,0.261527,1.617109,0.310985
4805,3366,4593,3933,16021,0.197103,0.422917,0.461159,0.422917,0.538841,0.441211,0.261491,1.61733,0.311147
4806,3364,4595,3923,16031,0.196602,0.422666,0.461644,0.422666,0.538356,0.441296,0.261061,1.619031,0.311161
4807,3364,4595,3922,16032,0.196552,0.422666,0.461707,0.422666,0.538293,0.441325,0.261025,1.619253,0.311167
4808,3364,4595,3921,16033,0.196502,0.422666,0.461771,0.422666,0.538229,0.441354,0.26099,1.619476,0.311262
4809,3363,4596,3921,16033,0.196502,0.422541,0.461697,0.422541,0.538303,0.441252,0.260954,1.619217,0.311528
4810,3363,4596,3917,16037,0.196301,0.422541,0.461951,0.422541,0.538049,0.441368,0.26081,1.620106,0.311535
4811,3363,4596,3916,16038,0.196251,0.422541,0.462014,0.422541,0.537986,0.441397,0.260775,1.620329,0.311569
4812,3363,4596,3915,16039,0.196201,0.422541,0.462077,0.422541,0.537923,0.441425,0.260739,1.620551,0.311722
4813,3363,4596,3914,16040,0.196151,0.422541,0.462141,0.422541,0.537859,0.441454,0.260703,1.620774,0.311752
4814,3363,4596,3913,16041,0.196101,0.422541,0.462205,0.422541,0.537795,0.441483,0.260667,1.620997,0.311869
4815,3363,4596,3912,16042,0.196051,0.422541,0.462268,0.422541,0.537732,0.441512,0.260631,1.62122,0.311993
4816,3363,4596,3910,16044,0.195951,0.422541,0.462395,0.422541,0.537605,0.44157,0.26056,1.621666,0.312019
4817,3363,4596,3909,16045,0.195901,0.422541,0.462459,0.422541,0.537541,0.441599,0.260524,1.621889,0.312072
4818,3362,4597,3906,16048,0.19575,0.422415,0.462576,0.422415,0.537424,0.441584,0.26038,1.622299,0.312074
4819,3362,4597,3905,16049,0.1957,0.422415,0.462639,0.422415,0.537361,0.441613,0.260345,1.622522,0.312114
4820,3360,4599,3905,16049,0.1957,0.422164,0.462491,0.422164,0.537509,0.441408,0.260273,1.622003,0.312221
4821,3359,4600,3905,16049,0.1957,0.422038,0.462417,0.422038,0.537583,0.441306,0.260237,1.621744,0.312316
4822,3359,4600,3904,16050,0.19565,0.422038,0.462481,0.422038,0.537519,0.441335,0.260201,1.621967,0.312328
4823,3359,4600,3902,16052,0.19555,0.422038,0.462608,0.422038,0.537392,0.441393,0.26013,1.622414,0.312382
4824,3357,4602,3899,16055,0.195399,0.421787,0.462652,0.421787,0.537348,0.441275,0.259951,1.622565,0.312408
4825,3356,4603,3899,16055,0.195399,0.421661,0.462578,0.421661,0.537422,0.441173,0.259915,1.622305,0.312409
4826,3356,4603,3898,16056,0.195349,0.421661,0.462641,0.421661,0.537359,0.441202,0.259879,1.622529,0.312437
4827,3356,4603,3896,16058,0.195249,0.421661,0.462769,0.421661,0.537231,0.44126,0.259807,1.622976,0.312544
4828,3355,4604,3896,16058,0.195249,0.421535,0.462695,0.421535,0.537305,0.441157,0.259771,1.622716,0.312606
4829,3355,4604,3895,16059,0.195199,0.421535,0.462759,0.421535,0.537241,0.441186,0.259736,1.62294,0.31262
4830,3354,4605,3895,16059,0.195199,0.42141,0.462685,0.42141,0.537315,0.441084,0.2597,1.62268,0.31273
4831,3354,4605,3894,16060,0.195149,0.42141,0.462748,0.42141,0.537252,0.441113,0.259664,1.622904,0.312929
4832,3354,4605,3891,16063,0.194998,0.42141,0.46294,0.42141,0.53706,0.4412,0.259556,1.623576,0.312971
4833,3354,4605,3890,16064,0.194948,0.42141,0.463004,0.42141,0.536996,0.441229,0.259521,1.6238,0.313
4834,3353,4606,3890,16064,0.194948,0.421284,0.46293,0.421284,0.53707,0.441126,0.259485,1.62354,0.313018
4835,3352,4607,3888,16066,0.194848,0.421158,0.462983,0.421158,0.537017,0.441082,0.259377,1.623729,0.313024
4836,3352,4607,3887,16067,0.194798,0.421158,0.463047,0.421158,0.536953,0.441111,0.259342,1.623953,0.313106
4837,3352,4607,3886,16068,0.194748,0.421158,0.463111,0.421158,0.536889,0.44114,0.259306,1.624177,0.313139
4838,3346,4613,3882,16072,0.194547,0.420405,0.462922,0.420405,0.537078,0.44064,0.258947,1.623513,0.313262
4839,3346,4613,3881,16073,0.194497,0.420405,0.462986,0.420405,0.537014,0.440669,0.258912,1.623738,0.313265
4840,3342,4617,3865,16089,0.193695,0.419902,0.463716,0.419902,0.536284,0.440723,0.258195,1.626297,0.313295
4841,3340,4619,3863,16091,0.193595,0.419651,0.463696,0.419651,0.536304,0.440575,0.258052,1.626227,0.313486
4842,3339,4620,3862,16092,0.193545,0.419525,0.463686,0.419525,0.536314,0.440501,0.25798,1.626191,0.313893
4843,3339,4620,3861,16093,0.193495,0.419525,0.46375,0.419525,0.53625,0.44053,0.257944,1.626417,0.313957
4844,3339,4620,3860,16094,0.193445,0.419525,0.463814,0.419525,0.536186,0.440559,0.257909,1.626643,0.314167
4845,3339,4620,3859,16095,0.193395,0.419525,0.463879,0.419525,0.536121,0.440589,0.257873,1.626869,0.314318
4846,3337,4622,3858,16096,0.193345,0.419274,0.463794,0.419274,0.536206,0.440412,0.257765,1.626572,0.314333
4847,3336,4623,3858,16096,0.193345,0.419148,0.46372,0.419148,0.53628,0.440309,0.257729,1.626311,0.314366
4848,3335,4624,3853,16101,0.193094,0.419022,0.463968,0.419022,0.536032,0.440351,0.257514,1.627181,0.314566
4849,3334,4625,3853,16101,0.193094,0.418897,0.463893,0.418897,0.536107,0.440248,0.257479,1.626919,0.314622
4850,3332,4627,3850,16104,0.192944,0.418646,0.463938,0.418646,0.536062,0.440129,0.257299,1.627075,0.314714
4851,3332,4627,3849,16105,0.192894,0.418646,0.464002,0.418646,0.535998,0.440159,0.257264,1.627302,0.314939
4852,3332,4627,3847,16107,0.192793,0.418646,0.464131,0.418646,0.535869,0.440217,0.257192,1.627755,0.314986
4853,3329,4630,3846,16108,0.192743,0.418269,0.463972,0.418269,0.536028,0.439937,0.257049,1.627196,0.315053
4854,3328,4631,3845,16109,0.192693,0.418143,0.463962,0.418143,0.536038,0.439863,0.256977,1.627161,0.31519
4855,3328,4631,3844,16110,0.192643,0.418143,0.464027,0.418143,0.535973,0.439892,0.256941,1.627388,0.315203
4856,3328,4631,3843,16111,0.192593,0.418143,0.464091,0.418143,0.535909,0.439921,0.256905,1.627615,0.315228
4857,3328,4631,3841,16113,0.192493,0.418143,0.464221,0.418143,0.535779,0.439979,0.256834,1.628069,0.315328
4858,3328,4631,3840,16114,0.192443,0.418143,0.464286,0.418143,0.535714,0.440008,0.256798,1.628296,0.315569
4859,3327,4632,3840,16114,0.192443,0.418017,0.464211,0.418017,0.535789,0.439905,0.256762,1.628034,0.315583
4860,3326,4633,3840,16114,0.192443,0.417892,0.464136,0.417892,0.535864,0.439802,0.256726,1.627772,0.315786
4861,3326,4633,3839,16115,0.192393,0.417892,0.464201,0.417892,0.535799,0.439831,0.25669,1.627999,0.315833
4862,3325,4634,3839,16115,0.192393,0.417766,0.464126,0.417766,0.535874,0.439728,0.256655,1.627736,0.315889
4863,3324,4635,3838,16116,0.192342,0.41764,0.464116,0.41764,0.535884,0.439653,0.256583,1.627701,0.315972
4864,3324,4635,3837,16117,0.192292,0.41764,0.464181,0.41764,0.535819,0.439683,0.256547,1.627929,0.315976
4865,3323,4636,3837,16117,0.192292,0.417515,0.464106,0.417515,0.535894,0.439579,0.256511,1.627666,0.316008
4866,3323,4636,3836,16118,0.192242,0.417515,0.464171,0.417515,0.535829,0.439608,0.256475,1.627894,0.316076
4867,3322,4637,3833,16121,0.192092,0.417389,0.464291,0.417389,0.535709,0.439592,0.256332,1.628313,0.316167
4868,3322,4637,3832,16122,0.192042,0.417389,0.464356,0.417389,0.535644,0.439622,0.256296,1.628541,0.31627
4869,3319,4640,3820,16134,0.19144,0.417012,0.464911,0.417012,0.535089,0.439661,0.255759,1.630489,0.316289
4870,3319,4640,3817,16137,0.19129,0.417012,0.465107,0.417012,0.534893,0.439748,0.255651,1.631174,0.316298
4871,3319,4640,3816,16138,0.19124,0.417012,0.465172,0.417012,0.534828,0.439777,0.255616,1.631403,0.316333
4872,3318,4641,3816,16138,0.19124,0.416887,0.465097,0.416887,0.534903,0.439674,0.25558,1.63114,0.316395
4873,3315,4644,3803,16151,0.190588,0.41651,0.465721,0.41651,0.534279,0.439743,0.255007,1.633329,0.31662
4874,3314,4645,3803,16151,0.190588,0.416384,0.465646,0.416384,0.534354,0.439639,0.254971,1.633065,0.316734
4875,3313,4646,3803,16151,0.190588,0.416258,0.465571,0.416258,0.534429,0.439536,0.254935,1.632802,0.316786
4876,3313,4646,3802,16152,0.190538,0.416258,0.465636,0.416258,0.534364,0.439565,0.254899,1.633031,0.316885
4877,3312,4647,3798,16156,0.190338,0.416133,0.465823,0.416133,0.534177,0.439578,0.25472,1.633687,0.316901
4878,3312,4647,3797,16157,0.190288,0.416133,0.465888,0.416133,0.534112,0.439607,0.254684,1.633916,0.317214
4879,3307,4652,3781,16173,0.189486,0.415504,0.466563,0.415504,0.533437,0.439556,0.253932,1.636283,0.317237
4880,3307,4652,3778,16176,0.189335,0.415504,0.466761,0.415504,0.533239,0.439644,0.253824,1.636976,0.317399
4881,3306,4653,3776,16178,0.189235,0.415379,0.466817,0.415379,0.533183,0.439598,0.253717,1.637174,0.317474
4882,3306,4653,3775,16179,0.189185,0.415379,0.466883,0.415379,0.533117,0.439628,0.253681,1.637406,0.317548
4883,3305,4654,3774,16180,0.189135,0.415253,0.466874,0.415253,0.533126,0.439553,0.253609,1.637373,0.31755
4884,3305,4654,3773,16181,0.189085,0.415253,0.46694,0.415253,0.53306,0.439582,0.253574,1.637604,0.317702
4885,3305,4654,3772,16182,0.189035,0.415253,0.467006,0.415253,0.532994,0.439612,0.253538,1.637835,0.31773
4886,3305,4654,3771,16183,0.188985,0.415253,0.467072,0.415253,0.532928,0.439641,0.253502,1.638067,0.317741
4887,3305,4654,3769,16185,0.188884,0.415253,0.467204,0.415253,0.532796,0.439699,0.25343,1.63853,0.317794
4888,3305,4654,3768,16186,0.188834,0.415253,0.46727,0.415253,0.53273,0.439729,0.253394,1.638762,0.318242
4889,3305,4654,3767,16187,0.188784,0.415253,0.467336,0.415253,0.532664,0.439758,0.253359,1.638993,0.31825
4890,3304,4655,3767,16187,0.188784,0.415128,0.467261,0.415128,0.532739,0.439654,0.253323,1.638729,0.318294
4891,3300,4659,3752,16202,0.188032,0.414625,0.467952,0.414625,0.532048,0.439678,0.252642,1.641155,0.318315
4892,3298,4661,3752,16202,0.188032,0.414374,0.467801,0.414374,0.532199,0.43947,0.25257,1.640626,0.318333
4893,3298,4661,3751,16203,0.187982,0.414374,0.467868,0.414374,0.532132,0.439499,0.252535,1.640859,0.318419
4894,3297,4662,3751,16203,0.187982,0.414248,0.467792,0.414248,0.532208,0.439395,0.252499,1.640594,0.318566
4895,3297,4662,3750,16204,0.187932,0.414248,0.467859,0.414248,0.532141,0.439424,0.252463,1.640827,0.318611
4896,3296,4663,3750,16204,0.187932,0.414122,0.467783,0.414122,0.532217,0.43932,0.252427,1.640562,0.318664
4897,3296,4663,3748,16206,0.187832,0.414122,0.467916,0.414122,0.532084,0.439379,0.252356,1.641028,0.318771
4898,3295,4664,3748,16206,0.187832,0.413997,0.46784,0.413997,0.53216,0.439275,0.25232,1.640763,0.318804
4899,3294,4665,3748,16206,0.187832,0.413871,0.467765,0.413871,0.532235,0.439171,0.252284,1.640498,0.318831
4900,3294,4665,3746,16208,0.187732,0.413871,0.467898,0.413871,0.532102,0.439229,0.252212,1.640964,0.318872
4901,3287,4672,3736,16218,0.187231,0.412992,0.468034,0.412992,0.531966,0.438793,0.251603,1.64144,0.318971
4902,3287,4672,3735,16219,0.187181,0.412992,0.4681,0.412992,0.5319,0.438823,0.251567,1.641674,0.319036
4903,3287,4672,3734,16220,0.18713,0.412992,0.468167,0.412992,0.531833,0.438852,0.251532,1.641908,0.319118
4904,3278,4681,3721,16233,0.186479,0.411861,0.468353,0.411861,0.531647,0.438294,0.250743,1.642559,0.319314
4905,3278,4681,3720,16234,0.186429,0.411861,0.46842,0.411861,0.53158,0.438323,0.250708,1.642794,0.319475
4906,3277,4682,3719,16235,0.186379,0.411735,0.468411,0.411735,0.531589,0.438248,0.250636,1.642762,0.319592
4907,3276,4683,3718,16236,0.186329,0.411609,0.468401,0.411609,0.531599,0.438173,0.250564,1.64273,0.319652
4908,3276,4683,3717,16237,0.186278,0.411609,0.468468,0.411609,0.531532,0.438202,0.250528,1.642965,0.319763
4909,3275,4684,3715,16239,0.186178,0.411484,0.468526,0.411484,0.531474,0.438156,0.250421,1.643169,0.319802
4910,3275,4684,3714,16240,0.186128,0.411484,0.468594,0.411484,0.531406,0.438186,0.250385,1.643404,0.31984
4911,3275,4684,3713,16241,0.186078,0.411484,0.468661,0.411484,0.531339,0.438215,0.250349,1.643639,0.319987
4912,3275,4684,3712,16242,0.186028,0.411484,0.468728,0.411484,0.531272,0.438244,0.250313,1.643874,0.320167
4913,3274,4685,3712,16242,0.186028,0.411358,0.468652,0.411358,0.531348,0.43814,0.250278,1.643607,0.320183
4914,3274,4685,3711,16243,0.185978,0.411358,0.468719,0.411358,0.531281,0.438169,0.250242,1.643843,0.32022
4915,3274,4685,3710,16244,0.185928,0.411358,0.468786,0.411358,0.531214,0.438198,0.250206,1.644078,0.320467
4916,3274,4685,3709,16245,0.185878,0.411358,0.468853,0.411358,0.531147,0.438228,0.25017,1.644314,0.320477
4917,3273,4686,3709,16245,0.185878,0.411233,0.468777,0.411233,0.531223,0.438123,0.250134,1.644047,0.3206
4918,3273,4686,3708,16246,0.185827,0.411233,0.468844,0.411233,0.531156,0.438153,0.250099,1.644282,0.32066
4919,3273,4686,3707,16247,0.185777,0.411233,0.468911,0.411233,0.531089,0.438182,0.250063,1.644518,0.320702
4920,3273,4686,3706,16248,0.185727,0.411233,0.468978,0.411233,0.531022,0.438211,0.250027,1.644753,0.320818
4921,3272,4687,3706,16248,0.185727,0.411107,0.468902,0.411107,0.531098,0.438107,0.249991,1.644487,0.320833
4922,3272,4687,3705,16249,0.185677,0.411107,0.468969,0.411107,0.531031,0.438136,0.249955,1.644722,0.320966
4923,3271,4688,3705,16249,0.185677,0.410981,0.468893,0.410981,0.531107,0.438031,0.249919,1.644455,0.321009
4924,3271,4688,3698,16256,0.185326,0.410981,0.469364,0.410981,0.530636,0.438237,0.249669,1.646107,0.321149
4925,3271,4688,3697,16257,0.185276,0.410981,0.469432,0.410981,0.530568,0.438266,0.249633,1.646343,0.321338
4926,3270,4689,3696,16258,0.185226,0.410856,0.469423,0.410856,0.530577,0.438191,0.249561,1.646313,0.321488
4927,3270,4689,3695,16259,0.185176,0.410856,0.46949,0.410856,0.53051,0.43822,0.249525,1.646549,0.321529
4928,3270,4689,3694,16260,0.185126,0.410856,0.469558,0.410856,0.530442,0.43825,0.249489,1.646785,0.321666
4929,3269,4690,3694,16260,0.185126,0.41073,0.469482,0.41073,0.530518,0.438145,0.249454,1.646518,0.321702
4930,3268,4691,3694,16260,0.185126,0.410604,0.469405,0.410604,0.530595,0.43804,0.249418,1.646251,0.321717
4931,3267,4692,3694,16260,0.185126,0.410479,0.469329,0.410479,0.530671,0.437936,0.249382,1.645984,0.321722
4932,3267,4692,3693,16261,0.185076,0.410479,0.469397,0.410479,0.530603,0.437965,0.249346,1.64622,0.321741
4933,3267,4692,3692,16262,0.185026,0.410479,0.469464,0.410479,0.530536,0.437994,0.24931,1.646457,0.321921
4934,3267,4692,3691,16263,0.184975,0.410479,0.469531,0.410479,0.530469,0.438024,0.249275,1.646693,0.322003
4935,3265,4694,3680,16274,0.184424,0.410227,0.470122,0.410227,0.529878,0.438137,0.248809,1.648766,0.322012
4936,3265,4694,3679,16275,0.184374,0.410227,0.47019,0.410227,0.52981,0.438167,0.248773,1.649003,0.322017
4937,3264,4695,3679,16275,0.184374,0.410102,0.470114,0.410102,0.529886,0.438062,0.248737,1.648736,0.322048
4938,3264,4695,3678,16276,0.184324,0.410102,0.470182,0.410102,0.529818,0.438091,0.248701,1.648973,0.322055
