@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
4341,12050,1804,10679,3380,0.759585,0.869785,0.53016,0.869785,0.46984,0.658776,0.81428,1.068164,0.217505
4342,12049,1805,10679,3380,0.759585,0.869713,0.530139,0.869713,0.469861,0.658739,0.814244,1.068123,0.217589
4343,12049,1805,10678,3381,0.759513,0.869713,0.530162,0.869713,0.469838,0.658757,0.814208,1.06817,0.21767
4344,12049,1805,10677,3382,0.759442,0.869713,0.530186,0.869713,0.469814,0.658775,0.814173,1.068217,0.217733
4345,12049,1805,10676,3383,0.759371,0.869713,0.530209,0.869713,0.469791,0.658793,0.814137,1.068264,0.217855
4346,12049,1805,10675,3384,0.7593,0.869713,0.530232,0.869713,0.469768,0.658811,0.814101,1.068311,0.217875
4347,12048,1806,10675,3384,0.7593,0.869641,0.530212,0.869641,0.469788,0.658775,0.814065,1.068269,0.21791
4348,12048,1806,10674,3385,0.759229,0.869641,0.530235,0.869641,0.469765,0.658793,0.814029,1.068316,0.218
4349,12048,1806,10673,3386,0.759158,0.869641,0.530258,0.869641,0.469742,0.658811,0.813993,1.068363,0.218012
4350,12047,1807,10673,3386,0.759158,0.869568,0.530238,0.869568,0.469762,0.658774,0.813958,1.068321,0.218027
4351,12046,1808,10673,3386,0.759158,0.869496,0.530217,0.869496,0.469783,0.658737,0.813922,1.06828,0.218077
4352,12038,1816,10667,3392,0.758731,0.868919,0.530192,0.868919,0.469808,0.658552,0.81342,1.068229,0.218179
4353,12037,1817,10667,3392,0.758731,0.868847,0.530171,0.868847,0.469829,0.658515,0.813384,1.068187,0.218325
4354,12035,1819,10666,3393,0.75866,0.868702,0.530153,0.868702,0.469847,0.65846,0.813277,1.06815,0.218524
4355,12035,1819,10665,3394,0.758589,0.868702,0.530176,0.868702,0.469824,0.658478,0.813241,1.068198,0.21862
4356,12034,1820,10665,3394,0.758589,0.86863,0.530156,0.86863,0.469844,0.658441,0.813205,1.068156,0.218647
4357,12033,1821,10665,3394,0.758589,0.868558,0.530135,0.868558,0.469865,0.658404,0.813169,1.068114,0.218674
4358,12033,1821,10664,3395,0.758518,0.868558,0.530158,0.868558,0.469842,0.658422,0.813134,1.068161,0.218723
4359,12033,1821,10663,3396,0.758447,0.868558,0.530182,0.868558,0.469818,0.65844,0.813098,1.068208,0.218725
4360,12033,1821,10662,3397,0.758375,0.868558,0.530205,0.868558,0.469795,0.658459,0.813062,1.068255,0.218744
4361,12032,1822,10662,3397,0.758375,0.868486,0.530184,0.868486,0.469816,0.658422,0.813026,1.068214,0.218839
4362,12032,1822,10661,3398,0.758304,0.868486,0.530208,0.868486,0.469792,0.65844,0.81299,1.068261,0.218854
4363,12032,1822,10660,3399,0.758233,0.868486,0.530231,0.868486,0.469769,0.658458,0.812955,1.068308,0.21891
4364,12032,1822,10659,3400,0.758162,0.868486,0.530254,0.868486,0.469746,0.658476,0.812919,1.068355,0.219057
4365,12032,1822,10658,3401,0.758091,0.868486,0.530278,0.868486,0.469722,0.658494,0.812883,1.068402,0.219432
4366,12031,1823,10657,3402,0.75802,0.868413,0.53028,0.868413,0.46972,0.658475,0.812811,1.068407,0.219515
4367,12031,1823,10656,3403,0.757949,0.868413,0.530304,0.868413,0.469696,0.658493,0.812775,1.068454,0.219654
4368,12029,1825,10655,3404,0.757878,0.868269,0.530286,0.868269,0.469714,0.658438,0.812668,1.068418,0.219724
4369,12026,1828,10653,3406,0.757735,0.868053,0.53027,0.868053,0.46973,0.658364,0.812489,1.068387,0.219849
4370,12026,1828,10652,3407,0.757664,0.868053,0.530294,0.868053,0.469706,0.658382,0.812453,1.068434,0.219909
4371,12026,1828,10649,3410,0.757451,0.868053,0.530364,0.868053,0.469636,0.658436,0.812346,1.068576,0.219952
4372,12026,1828,10648,3411,0.75738,0.868053,0.530387,0.868053,0.469613,0.658454,0.81231,1.068623,0.219984
4373,12026,1828,10647,3412,0.757308,0.868053,0.530411,0.868053,0.469589,0.658472,0.812274,1.06867,0.220041
4374,12025,1829,10646,3413,0.757237,0.86798,0.530413,0.86798,0.469587,0.658453,0.812202,1.068675,0.220172
4375,12025,1829,10645,3414,0.757166,0.86798,0.530437,0.86798,0.469563,0.658471,0.812166,1.068722,0.220379
4376,12024,1830,10645,3414,0.757166,0.867908,0.530416,0.867908,0.469584,0.658434,0.812131,1.068681,0.220424
4377,12024,1830,10644,3415,0.757095,0.867908,0.530439,0.867908,0.469561,0.658452,0.812095,1.068728,0.220454
4378,12023,1831,10644,3415,0.757095,0.867836,0.530419,0.867836,0.469581,0.658416,0.812059,1.068686,0.220612
4379,12022,1832,10644,3415,0.757095,0.867764,0.530398,0.867764,0.469602,0.658379,0.812023,1.068644,0.22071
4380,12022,1832,10643,3416,0.757024,0.867764,0.530421,0.867764,0.469579,0.658397,0.811987,1.068691,0.220733
4381,12019,1835,10640,3419,0.756811,0.867547,0.530429,0.867547,0.469571,0.658341,0.811772,1.068708,0.220786
4382,12019,1835,10639,3420,0.756739,0.867547,0.530453,0.867547,0.469547,0.658359,0.811736,1.068755,0.220864
4383,12019,1835,10638,3421,0.756668,0.867547,0.530476,0.867547,0.469524,0.658377,0.811701,1.068802,0.220999
4384,12019,1835,10637,3422,0.756597,0.867547,0.5305,0.867547,0.4695,0.658395,0.811665,1.068849,0.22109
4385,12019,1835,10636,3423,0.756526,0.867547,0.530523,0.867547,0.469477,0.658413,0.811629,1.068896,0.22109
4386,12019,1835,10635,3424,0.756455,0.867547,0.530546,0.867547,0.469454,0.658431,0.811593,1.068944,0.221126
4387,12017,1837,10632,3427,0.756242,0.867403,0.530575,0.867403,0.469425,0.658412,0.811414,1.069002,0.221204
4388,12016,1838,10632,3427,0.756242,0.867331,0.530555,0.867331,0.469445,0.658375,0.811378,1.06896,0.221384
4389,12016,1838,10631,3428,0.75617,0.867331,0.530578,0.867331,0.469422,0.658393,0.811342,1.069007,0.221398
4390,12015,1839,10630,3429,0.756099,0.867259,0.530581,0.867259,0.469419,0.658374,0.811271,1.069012,0.221398
4391,12014,1840,10630,3429,0.756099,0.867186,0.53056,0.867186,0.46944,0.658337,0.811235,1.068971,0.221415
4392,12014,1840,10629,3430,0.756028,0.867186,0.530583,0.867186,0.469417,0.658355,0.811199,1.069018,0.221499
4393,12014,1840,10628,3431,0.755957,0.867186,0.530607,0.867186,0.469393,0.658374,0.811163,1.069065,0.221574
4394,12013,1841,10628,3431,0.755957,0.867114,0.530586,0.867114,0.469414,0.658337,0.811127,1.069023,0.221644
4395,12013,1841,10627,3432,0.755886,0.867114,0.53061,0.867114,0.46939,0.658355,0.811092,1.069071,0.221786
4396,12013,1841,10626,3433,0.755815,0.867114,0.530633,0.867114,0.469367,0.658373,0.811056,1.069118,0.221874
4397,12013,1841,10625,3434,0.755744,0.867114,0.530656,0.867114,0.469344,0.658391,0.81102,1.069165,0.221892
4398,12013,1841,10623,3436,0.755601,0.867114,0.530703,0.867114,0.469297,0.658427,0.810948,1.06926,0.221936
4399,12012,1842,10623,3436,0.755601,0.867042,0.530683,0.867042,0.469317,0.65839,0.810912,1.069218,0.221959
4400,12012,1842,10622,3437,0.75553,0.867042,0.530706,0.867042,0.469294,0.658408,0.810877,1.069265,0.22196
4401,12011,1843,10622,3437,0.75553,0.86697,0.530685,0.86697,0.469315,0.658371,0.810841,1.069223,0.222016
4402,12010,1844,10622,3437,0.75553,0.866898,0.530665,0.866898,0.469335,0.658335,0.810805,1.069181,0.222039
4403,12010,1844,10621,3438,0.755459,0.866898,0.530688,0.866898,0.469312,0.658353,0.810769,1.069229,0.222212
4404,12008,1846,10620,3439,0.755388,0.866753,0.53067,0.866753,0.46933,0.658297,0.810662,1.069192,0.222218
4405,12008,1846,10619,3440,0.755317,0.866753,0.530693,0.866753,0.469307,0.658315,0.810626,1.06924,0.222251
4406,12008,1846,10617,3442,0.755175,0.866753,0.53074,0.866753,0.46926,0.658351,0.810554,1.069334,0.222443
4407,12008,1846,10616,3443,0.755103,0.866753,0.530764,0.866753,0.469236,0.658369,0.810518,1.069381,0.222475
4408,12008,1846,10615,3444,0.755032,0.866753,0.530787,0.866753,0.469213,0.658387,0.810483,1.069429,0.222516
4409,12007,1847,10615,3444,0.755032,0.866681,0.530767,0.866681,0.469233,0.658351,0.810447,1.069387,0.222699
4410,12007,1847,10614,3445,0.754961,0.866681,0.53079,0.866681,0.46921,0.658369,0.810411,1.069434,0.222749
4411,12006,1848,10613,3446,0.75489,0.866609,0.530793,0.866609,0.469207,0.65835,0.810339,1.06944,0.222833
4412,12006,1848,10612,3447,0.754819,0.866609,0.530816,0.866609,0.469184,0.658368,0.810303,1.069487,0.222955
4413,12005,1849,10612,3447,0.754819,0.866537,0.530795,0.866537,0.469205,0.658331,0.810268,1.069445,0.222967
4414,12005,1849,10610,3449,0.754677,0.866537,0.530842,0.866537,0.469158,0.658367,0.810196,1.06954,0.223039
4415,12004,1850,10609,3450,0.754606,0.866465,0.530845,0.866465,0.469155,0.658349,0.810124,1.069545,0.223049
4416,11999,1855,10607,3452,0.754463,0.866104,0.530788,0.866104,0.469212,0.658201,0.809874,1.069431,0.223087
4417,11998,1856,10607,3452,0.754463,0.866031,0.530768,0.866031,0.469232,0.658164,0.809838,1.069389,0.223088
4418,11997,1857,10607,3452,0.754463,0.865959,0.530747,0.865959,0.469253,0.658127,0.809802,1.069347,0.223191
4419,11996,1858,10607,3452,0.754463,0.865887,0.530726,0.865887,0.469274,0.65809,0.809766,1.069305,0.223211
4420,11996,1858,10606,3453,0.754392,0.865887,0.530749,0.865887,0.469251,0.658108,0.80973,1.069353,0.223247
4421,11996,1858,10605,3454,0.754321,0.865887,0.530773,0.865887,0.469227,0.658126,0.809694,1.0694,0.223347
4422,11996,1858,10604,3455,0.75425,0.865887,0.530796,0.865887,0.469204,0.658145,0.809659,1.069447,0.223545
4423,11996,1858,10603,3456,0.754179,0.865887,0.53082,0.865887,0.46918,0.658163,0.809623,1.069495,0.22359
4424,11995,1859,10603,3456,0.754179,0.865815,0.530799,0.865815,0.469201,0.658126,0.809587,1.069453,0.223729
4425,11994,1860,10603,3456,0.754179,0.865743,0.530778,0.865743,0.469222,0.658089,0.809551,1.069411,0.223821
4426,11994,1860,10602,3457,0.754108,0.865743,0.530802,0.865743,0.469198,0.658107,0.809515,1.069458,0.224255
4427,11993,1861,10602,3457,0.754108,0.865671,0.530781,0.865671,0.469219,0.65807,0.809479,1.069416,0.224261
4428,11992,1862,10601,3458,0.754037,0.865598,0.530784,0.865598,0.469216,0.658051,0.809408,1.069422,0.224331
4429,11991,1863,10601,3458,0.754037,0.865526,0.530763,0.865526,0.469237,0.658015,0.809372,1.06938,0.224376
4430,11990,1864,10599,3460,0.753894,0.865454,0.530789,0.865454,0.469211,0.658014,0.809265,1.069433,0.224391
4431,11989,1865,10599,3460,0.753894,0.865382,0.530769,0.865382,0.469231,0.657977,0.809229,1.069391,0.224392
4432,11989,1865,10598,3461,0.753823,0.865382,0.530792,0.865382,0.469208,0.657995,0.809193,1.069438,0.224461
4433,11989,1865,10597,3462,0.753752,0.865382,0.530816,0.865382,0.469184,0.658013,0.809157,1.069486,0.224495
4434,11988,1866,10596,3463,0.753681,0.86531,0.530818,0.86531,0.469182,0.657994,0.809085,1.069491,0.224557
4435,11986,1868,10595,3464,0.75361,0.865165,0.5308,0.865165,0.4692,0.657939,0.808978,1.069455,0.224562
4436,11985,1869,10594,3465,0.753539,0.865093,0.530803,0.865093,0.469197,0.65792,0.808906,1.06946,0.224593
4437,11985,1869,10593,3466,0.753468,0.865093,0.530826,0.865093,0.469174,0.657938,0.80887,1.069508,0.224743
4438,11984,1870,10593,3466,0.753468,0.865021,0.530806,0.865021,0.469194,0.657901,0.808835,1.069466,0.224834
4439,11984,1870,10592,3467,0.753396,0.865021,0.530829,0.865021,0.469171,0.657919,0.808799,1.069513,0.224895
4440,11984,1870,10591,3468,0.753325,0.865021,0.530853,0.865021,0.469147,0.657937,0.808763,1.069561,0.224922
4441,11984,1870,10590,3469,0.753254,0.865021,0.530876,0.865021,0.469124,0.657955,0.808727,1.069608,0.224941
4442,11983,1871,10590,3469,0.753254,0.864949,0.530855,0.864949,0.469145,0.657919,0.808691,1.069566,0.225009
4443,11983,1871,10588,3471,0.753112,0.864949,0.530902,0.864949,0.469098,0.657955,0.80862,1.069661,0.225101
4444,11981,1873,10587,3472,0.753041,0.864804,0.530884,0.864804,0.469116,0.657899,0.808512,1.069624,0.225256
4445,11981,1873,10586,3473,0.75297,0.864804,0.530908,0.864804,0.469092,0.657917,0.808476,1.069672,0.225372
4446,11979,1875,10585,3474,0.752898,0.86466,0.53089,0.86466,0.46911,0.657861,0.808369,1.069635,0.225393
4447,11977,1877,10585,3474,0.752898,0.864516,0.530848,0.864516,0.469152,0.657788,0.808297,1.069552,0.225425
4448,11976,1878,10585,3474,0.752898,0.864443,0.530828,0.864443,0.469172,0.657751,0.808261,1.06951,0.225544
4449,11976,1878,10584,3475,0.752827,0.864443,0.530851,0.864443,0.469149,0.657769,0.808226,1.069557,0.225637
4450,11976,1878,10583,3476,0.752756,0.864443,0.530875,0.864443,0.469125,0.657787,0.80819,1.069605,0.225664
4451,11975,1879,10583,3476,0.752756,0.864371,0.530854,0.864371,0.469146,0.65775,0.808154,1.069563,0.225665
4452,11975,1879,10582,3477,0.752685,0.864371,0.530877,0.864371,0.469123,0.657768,0.808118,1.06961,0.225799
4453,11975,1879,10581,3478,0.752614,0.864371,0.530901,0.864371,0.469099,0.657786,0.808082,1.069658,0.225867
4454,11975,1879,10578,3481,0.752401,0.864371,0.530971,0.864371,0.469029,0.657841,0.807975,1.0698,0.225896
4455,11975,1879,10577,3482,0.752329,0.864371,0.530995,0.864371,0.469005,0.657859,0.807939,1.069847,0.226022
4456,11974,1880,10577,3482,0.752329,0.864299,0.530974,0.864299,0.469026,0.657822,0.807903,1.069805,0.226201
4457,11970,1884,10574,3485,0.752116,0.86401,0.530962,0.86401,0.469038,0.657728,0.807652,1.06978,0.226295
4458,11969,1885,10573,3486,0.752045,0.863938,0.530964,0.863938,0.469036,0.65771,0.807581,1.069786,0.226304
4459,11969,1885,10572,3487,0.751974,0.863938,0.530988,0.863938,0.469012,0.657728,0.807545,1.069833,0.226486
4460,11968,1886,10571,3488,0.751903,0.863866,0.530991,0.863866,0.469009,0.657709,0.807473,1.069839,0.226497
4461,11968,1886,10569,3490,0.75176,0.863866,0.531038,0.863866,0.468962,0.657745,0.807402,1.069934,0.226516
4462,11966,1888,10568,3491,0.751689,0.863722,0.53102,0.863722,0.46898,0.657689,0.807294,1.069897,0.226547
4463,11966,1888,10567,3492,0.751618,0.863722,0.531043,0.863722,0.468957,0.657707,0.807258,1.069945,0.226666
4464,11965,1889,10566,3493,0.751547,0.863649,0.531046,0.863649,0.468954,0.657689,0.807187,1.06995,0.226686
4465,11962,1892,10564,3495,0.751405,0.863433,0.531031,0.863433,0.468969,0.657614,0.807007,1.069919,0.226693
4466,11962,1892,10563,3496,0.751334,0.863433,0.531054,0.863433,0.468946,0.657632,0.806972,1.069967,0.226739
4467,11962,1892,10562,3497,0.751263,0.863433,0.531078,0.863433,0.468922,0.65765,0.806936,1.070014,0.226748
4468,11961,1893,10561,3498,0.751191,0.863361,0.531081,0.863361,0.468919,0.657631,0.806864,1.07002,0.226796
4469,11961,1893,10560,3499,0.75112,0.863361,0.531104,0.863361,0.468896,0.657649,0.806828,1.070067,0.226849
4470,11960,1894,10559,3500,0.751049,0.863289,0.531107,0.863289,0.468893,0.657631,0.806757,1.070073,0.226985
4471,11960,1894,10558,3501,0.750978,0.863289,0.531131,0.863289,0.468869,0.657649,0.806721,1.070121,0.227194
4472,11959,1895,10558,3501,0.750978,0.863216,0.53111,0.863216,0.46889,0.657612,0.806685,1.070079,0.227309
4473,11958,1896,10557,3502,0.750907,0.863144,0.531113,0.863144,0.468887,0.657593,0.806613,1.070084,0.227392
4474,11958,1896,10556,3503,0.750836,0.863144,0.531136,0.863144,0.468864,0.657611,0.806578,1.070132,0.227473
4475,11958,1896,10555,3504,0.750765,0.863144,0.53116,0.863144,0.46884,0.657629,0.806542,1.070179,0.227574
4476,11953,1901,10551,3508,0.75048,0.862783,0.53115,0.862783,0.46885,0.657517,0.806219,1.07016,0.227689
4477,11953,1901,10550,3509,0.750409,0.862783,0.531174,0.862783,0.468826,0.657535,0.806183,1.070207,0.227794
4478,11953,1901,10549,3510,0.750338,0.862783,0.531197,0.862783,0.468803,0.657553,0.806148,1.070255,0.227809
4479,11953,1901,10548,3511,0.750267,0.862783,0.531221,0.862783,0.468779,0.657571,0.806112,1.070302,0.227966
4480,11952,1902,10548,3511,0.750267,0.862711,0.5312,0.862711,0.4688,0.657534,0.806076,1.07026,0.227988
4481,11952,1902,10547,3512,0.750196,0.862711,0.531224,0.862711,0.468776,0.657552,0.80604,1.070308,0.228132
4482,11951,1903,10547,3512,0.750196,0.862639,0.531203,0.862639,0.468797,0.657515,0.806004,1.070266,0.22874
4483,11951,1903,10544,3515,0.749982,0.862639,0.531274,0.862639,0.468726,0.65757,0.805897,1.070409,0.228858
4484,11951,1903,10543,3516,0.749911,0.862639,0.531297,0.862639,0.468703,0.657588,0.805861,1.070456,0.228883
4485,11951,1903,10541,3518,0.749769,0.862639,0.531344,0.862639,0.468656,0.657624,0.805789,1.070551,0.228997
4486,11951,1903,10539,3520,0.749627,0.862639,0.531392,0.862639,0.468608,0.65766,0.805718,1.070647,0.229083
4487,11951,1903,10538,3521,0.749555,0.862639,0.531415,0.862639,0.468585,0.657678,0.805682,1.070694,0.229116
4488,11951,1903,10537,3522,0.749484,0.862639,0.531439,0.862639,0.468561,0.657696,0.805646,1.070742,0.229153
4489,11951,1903,10536,3523,0.749413,0.862639,0.531463,0.862639,0.468537,0.657714,0.80561,1.070789,0.229214
4490,11951,1903,10535,3524,0.749342,0.862639,0.531486,0.862639,0.468514,0.657733,0.805574,1.070837,0.229416
4491,11951,1903,10534,3525,0.749271,0.862639,0.53151,0.862639,0.46849,0.657751,0.805539,1.070885,0.229447
4492,11948,1906,10534,3525,0.749271,0.862422,0.531447,0.862422,0.468553,0.65764,0.805431,1.070759,0.229487
4493,11947,1907,10534,3525,0.749271,0.86235,0.531427,0.86235,0.468573,0.657603,0.805395,1.070717,0.229626
4494,11947,1907,10533,3526,0.7492,0.86235,0.53145,0.86235,0.46855,0.657621,0.80536,1.070764,0.229649
4495,11947,1907,10532,3527,0.749129,0.86235,0.531474,0.86235,0.468526,0.657639,0.805324,1.070812,0.229697
4496,11946,1908,10532,3527,0.749129,0.862278,0.531453,0.862278,0.468547,0.657602,0.805288,1.07077,0.229761
4497,11945,1909,10532,3527,0.749129,0.862206,0.531432,0.862206,0.468568,0.657565,0.805252,1.070728,0.229899
4498,11944,1910,10532,3527,0.749129,0.862134,0.531411,0.862134,0.468589,0.657528,0.805216,1.070686,0.229958
4499,11944,1910,10531,3528,0.749058,0.862134,0.531435,0.862134,0.468565,0.657546,0.80518,1.070734,0.229963
4500,11944,1910,10530,3529,0.748986,0.862134,0.531459,0.862134,0.468541,0.657564,0.805145,1.070781,0.230137
4501,11943,1911,10530,3529,0.748986,0.862061,0.531438,0.862061,0.468562,0.657527,0.805109,1.070739,0.230158
4502,11943,1911,10529,3530,0.748915,0.862061,0.531461,0.862061,0.468539,0.657546,0.805073,1.070787,0.230299
4503,11943,1911,10528,3531,0.748844,0.862061,0.531485,0.862061,0.468515,0.657564,0.805037,1.070835,0.230305
4504,11943,1911,10527,3532,0.748773,0.862061,0.531509,0.862061,0.468491,0.657582,0.805001,1.070882,0.230329
4505,11942,1912,10527,3532,0.748773,0.861989,0.531488,0.861989,0.468512,0.657545,0.804965,1.07084,0.230333
4506,11941,1913,10527,3532,0.748773,0.861917,0.531467,0.861917,0.468533,0.657508,0.80493,1.070798,0.230383
4507,11941,1913,10526,3533,0.748702,0.861917,0.531491,0.861917,0.468509,0.657526,0.804894,1.070846,0.230632
4508,11941,1913,10525,3534,0.748631,0.861917,0.531514,0.861917,0.468486,0.657544,0.804858,1.070893,0.230717
4509,11941,1913,10523,3536,0.748489,0.861917,0.531562,0.861917,0.468438,0.65758,0.804786,1.070989,0.230801
4510,11941,1913,10521,3538,0.748346,0.861917,0.531609,0.861917,0.468391,0.657616,0.804715,1.071084,0.230814
4511,11940,1914,10521,3538,0.748346,0.861845,0.531588,0.861845,0.468412,0.65758,0.804679,1.071042,0.23089
4512,11938,1916,10519,3540,0.748204,0.861701,0.531594,0.861701,0.468406,0.657542,0.804536,1.071054,0.23092
4513,11938,1916,10518,3541,0.748133,0.861701,0.531617,0.861701,0.468383,0.65756,0.8045,1.071101,0.230967
4514,11938,1916,10517,3542,0.748062,0.861701,0.531641,0.861701,0.468359,0.657578,0.804464,1.071149,0.231028
4515,11937,1917,10517,3542,0.748062,0.861628,0.53162,0.861628,0.46838,0.657541,0.804428,1.071107,0.231047
4516,11937,1917,10516,3543,0.747991,0.861628,0.531644,0.861628,0.468356,0.657559,0.804392,1.071155,0.231067
4517,11936,1918,10515,3544,0.747919,0.861556,0.531647,0.861556,0.468353,0.65754,0.804321,1.07116,0.231151
4518,11935,1919,10515,3544,0.747919,0.861484,0.531626,0.861484,0.468374,0.657503,0.804285,1.071118,0.23126
4519,11933,1921,10515,3544,0.747919,0.86134,0.531584,0.86134,0.468416,0.657429,0.804213,1.071034,0.231347
4520,11932,1922,10515,3544,0.747919,0.861268,0.531563,0.861268,0.468437,0.657392,0.804177,1.070992,0.231381
4521,11932,1922,10514,3545,0.747848,0.861268,0.531587,0.861268,0.468413,0.65741,0.804141,1.07104,0.231475
4522,11931,1923,10514,3545,0.747848,0.861195,0.531566,0.861195,0.468434,0.657373,0.804106,1.070998,0.231645
4523,11931,1923,10511,3548,0.747635,0.861195,0.531637,0.861195,0.468363,0.657428,0.803998,1.071141,0.23165
4524,11931,1923,10510,3549,0.747564,0.861195,0.531661,0.861195,0.468339,0.657446,0.803962,1.071189,0.231683
4525,11930,1924,10510,3549,0.747564,0.861123,0.53164,0.861123,0.46836,0.657409,0.803926,1.071147,0.231686
4526,11930,1924,10509,3550,0.747493,0.861123,0.531664,0.861123,0.468336,0.657427,0.803891,1.071194,0.231787
4527,11929,1925,10509,3550,0.747493,0.861051,0.531643,0.861051,0.468357,0.65739,0.803855,1.071152,0.231791
4528,11928,1926,10509,3550,0.747493,0.860979,0.531622,0.860979,0.468378,0.657353,0.803819,1.07111,0.232059
4529,11928,1926,10508,3551,0.747422,0.860979,0.531646,0.860979,0.468354,0.657371,0.803783,1.071158,0.232071
4530,11927,1927,10508,3551,0.747422,0.860907,0.531625,0.860907,0.468375,0.657334,0.803747,1.071116,0.232075
4531,11926,1928,10508,3551,0.747422,0.860834,0.531604,0.860834,0.468396,0.657297,0.803712,1.071074,0.232121
4532,11926,1928,10507,3552,0.74735,0.860834,0.531628,0.860834,0.468372,0.657315,0.803676,1.071122,0.232156
4533,11925,1929,10507,3552,0.74735,0.860762,0.531607,0.860762,0.468393,0.657278,0.80364,1.07108,0.232286
4534,11925,1929,10506,3553,0.747279,0.860762,0.53163,0.860762,0.46837,0.657296,0.803604,1.071127,0.232322
4535,11925,1929,10505,3554,0.747208,0.860762,0.531654,0.860762,0.468346,0.657315,0.803568,1.071175,0.232347
4536,11925,1929,10504,3555,0.747137,0.860762,0.531678,0.860762,0.468322,0.657333,0.803532,1.071223,0.232387
4537,11925,1929,10503,3556,0.747066,0.860762,0.531701,0.860762,0.468299,0.657351,0.803497,1.071271,0.23242
4538,11925,1929,10501,3558,0.746924,0.860762,0.531749,0.860762,0.468251,0.657387,0.803425,1.071366,0.232421
4539,11925,1929,10500,3559,0.746853,0.860762,0.531773,0.860762,0.468227,0.657405,0.803389,1.071414,0.232441
4540,11924,1930,10499,3560,0.746781,0.86069,0.531775,0.86069,0.468225,0.657386,0.803317,1.07142,0.23245
4541,11923,1931,10499,3560,0.746781,0.860618,0.531755,0.860618,0.468245,0.657349,0.803282,1.071378,0.232547
4542,11923,1931,10498,3561,0.74671,0.860618,0.531778,0.860618,0.468222,0.657367,0.803246,1.071425,0.232567
4543,11922,1932,10498,3561,0.74671,0.860546,0.531757,0.860546,0.468243,0.65733,0.80321,1.071383,0.232581
4544,11922,1932,10497,3562,0.746639,0.860546,0.531781,0.860546,0.468219,0.657348,0.803174,1.071431,0.232641
4545,11922,1932,10496,3563,0.746568,0.860546,0.531805,0.860546,0.468195,0.657367,0.803138,1.071479,0.232688
4546,11922,1932,10495,3564,0.746497,0.860546,0.531829,0.860546,0.468171,0.657385,0.803102,1.071527,0.232752
4547,11922,1932,10492,3567,0.746284,0.860546,0.5319,0.860546,0.4681,0.657439,0.802995,1.07167,0.232777
4548,11922,1932,10491,3568,0.746212,0.860546,0.531923,0.860546,0.468077,0.657457,0.802959,1.071718,0.232809
4549,11921,1933,10490,3569,0.746141,0.860474,0.531926,0.860474,0.468074,0.657438,0.802888,1.071724,0.232813
4550,11921,1933,10489,3570,0.74607,0.860474,0.53195,0.860474,0.46805,0.657456,0.802852,1.071771,0.232845
4551,11920,1934,10489,3570,0.74607,0.860401,0.531929,0.860401,0.468071,0.657419,0.802816,1.071729,0.232854
4552,11920,1934,10488,3571,0.745999,0.860401,0.531953,0.860401,0.468047,0.657438,0.80278,1.071777,0.232908
4553,11920,1934,10487,3572,0.745928,0.860401,0.531977,0.860401,0.468023,0.657456,0.802744,1.071825,0.23314
4554,11920,1934,10486,3573,0.745857,0.860401,0.532,0.860401,0.468,0.657474,0.802708,1.071873,0.233318
4555,11920,1934,10485,3574,0.745786,0.860401,0.532024,0.860401,0.467976,0.657492,0.802673,1.071921,0.233407
4556,11919,1935,10485,3574,0.745786,0.860329,0.532003,0.860329,0.467997,0.657455,0.802637,1.071879,0.233539
4557,11919,1935,10484,3575,0.745714,0.860329,0.532027,0.860329,0.467973,0.657473,0.802601,1.071926,0.233541
4558,11919,1935,10483,3576,0.745643,0.860329,0.532051,0.860329,0.467949,0.657491,0.802565,1.071974,0.233584
4559,11916,1938,10483,3576,0.745643,0.860113,0.531988,0.860113,0.468012,0.65738,0.802458,1.071848,0.233635
4560,11916,1938,10482,3577,0.745572,0.860113,0.532012,0.860113,0.467988,0.657398,0.802422,1.071896,0.233647
4561,11913,1941,10481,3578,0.745501,0.859896,0.531973,0.859896,0.468027,0.657305,0.802279,1.071817,0.233695
4562,11913,1941,10480,3579,0.74543,0.859896,0.531997,0.859896,0.468003,0.657323,0.802243,1.071865,0.233802
4563,11913,1941,10478,3581,0.745288,0.859896,0.532044,0.859896,0.467956,0.65736,0.802171,1.071961,0.233813
4564,11912,1942,10478,3581,0.745288,0.859824,0.532023,0.859824,0.467977,0.657323,0.802135,1.071919,0.233902
4565,11912,1942,10477,3582,0.745217,0.859824,0.532047,0.859824,0.467953,0.657341,0.802099,1.071967,0.233955
4566,11910,1944,10476,3583,0.745145,0.85968,0.532029,0.85968,0.467971,0.657285,0.801992,1.07193,0.233972
4567,11909,1945,10476,3583,0.745145,0.859607,0.532008,0.859607,0.467992,0.657248,0.801956,1.071888,0.234016
4568,11908,1946,10476,3583,0.745145,0.859535,0.531987,0.859535,0.468013,0.657211,0.80192,1.071846,0.234026
4569,11906,1948,10473,3586,0.744932,0.859391,0.532017,0.859391,0.467983,0.657191,0.801741,1.071906,0.234247
